"Result","2.5%","50%","97.5%","date","day"
"ON"," 1293.000"," 2203.0"," 3484.000","2022-04-06","128"
"ON"," 1289.000"," 2205.0"," 3472.000","2022-04-07","129"
"ON"," 1291.000"," 2204.0"," 3481.000","2022-04-08","130"
"ON"," 1285.000"," 2200.0"," 3463.000","2022-04-09","131"
"ON"," 1285.000"," 2197.0"," 3465.000","2022-04-10","132"
"ON"," 1287.000"," 2191.0"," 3464.000","2022-04-11","133"
"ON"," 1277.000"," 2185.0"," 3443.000","2022-04-12","134"
"ON"," 1278.000"," 2183.0"," 3448.000","2022-04-13","135"
"ON"," 1272.000"," 2176.0"," 3436.000","2022-04-14","136"
"ON"," 1268.000"," 2174.0"," 3424.000","2022-04-15","137"
"ON"," 1265.000"," 2165.0"," 3407.000","2022-04-16","138"
"ON"," 1265.000"," 2160.0"," 3406.025","2022-04-17","139"
"ON"," 1254.000"," 2148.0"," 3386.000","2022-04-18","140"
"ON"," 1254.000"," 2137.0"," 3366.000","2022-04-19","141"
"ON"," 1244.000"," 2127.0"," 3353.000","2022-04-20","142"
"ON"," 1236.000"," 2120.0"," 3345.000","2022-04-21","143"
"ON"," 1232.000"," 2110.0"," 3321.000","2022-04-22","144"
"ON"," 1226.000"," 2102.0"," 3306.000","2022-04-23","145"
"ON"," 1221.000"," 2087.0"," 3311.000","2022-04-24","146"
"ON"," 1208.000"," 2075.0"," 3274.000","2022-04-25","147"
"ON"," 1204.000"," 2065.0"," 3250.000","2022-04-26","148"
"ON"," 1195.000"," 2053.0"," 3234.025","2022-04-27","149"
"ON"," 1190.975"," 2037.0"," 3208.000","2022-04-28","150"
"ON"," 1185.000"," 2027.0"," 3207.000","2022-04-29","151"
"ON"," 1170.000"," 2008.0"," 3163.000","2022-04-30","152"
"ON"," 1166.000"," 2000.0"," 3148.025","2022-05-01","153"
"ON"," 1161.000"," 1988.0"," 3128.000","2022-05-02","154"
"ON"," 1153.000"," 1974.0"," 3112.000","2022-05-03","155"
"ON"," 1140.000"," 1956.0"," 3092.000","2022-05-04","156"
"ON"," 1132.000"," 1942.0"," 3063.000","2022-05-05","157"
"ON"," 1130.000"," 1933.0"," 3054.000","2022-05-06","158"
"ON"," 1117.000"," 1914.0"," 3022.000","2022-05-07","159"
"ON"," 1111.000"," 1902.0"," 3005.000","2022-05-08","160"
"ON"," 1103.000"," 1884.0"," 2976.025","2022-05-09","161"
"ON"," 1095.000"," 1871.0"," 2953.000","2022-05-10","162"
"ON"," 1083.000"," 1860.0"," 2941.000","2022-05-11","163"
"ON"," 1078.000"," 1843.0"," 2916.000","2022-05-12","164"
"ON"," 1072.000"," 1832.0"," 2886.000","2022-05-13","165"
"ON"," 1061.000"," 1815.0"," 2868.000","2022-05-14","166"
"ON"," 1049.000"," 1802.0"," 2841.025","2022-05-15","167"
"ON"," 1042.975"," 1786.0"," 2814.000","2022-05-16","168"
"ON"," 1041.000"," 1773.0"," 2800.000","2022-05-17","169"
"ON"," 1025.000"," 1758.0"," 2772.000","2022-05-18","170"
"ON"," 1019.000"," 1743.0"," 2753.000","2022-05-19","171"
"ON"," 1014.000"," 1733.0"," 2745.000","2022-05-20","172"
"ON"," 1010.000"," 1720.0"," 2711.000","2022-05-21","173"
"ON","  999.000"," 1704.0"," 2695.000","2022-05-22","174"
"ON","  986.000"," 1692.0"," 2679.000","2022-05-23","175"
"ON","  982.000"," 1679.0"," 2652.000","2022-05-24","176"
"ON","  969.000"," 1664.0"," 2622.000","2022-05-25","177"
"ON","  967.000"," 1652.0"," 2614.000","2022-05-26","178"
"ON","  959.000"," 1640.0"," 2590.025","2022-05-27","179"
"ON","  952.000"," 1628.0"," 2576.000","2022-05-28","180"
"ON","  940.000"," 1618.0"," 2545.000","2022-05-29","181"
"ON","  935.000"," 1606.0"," 2528.025","2022-05-30","182"
"ON","  931.000"," 1590.0"," 2508.000","2022-05-31","183"
"ON","  920.000"," 1581.0"," 2494.000","2022-06-01","184"
"ON","  919.000"," 1569.0"," 2477.000","2022-06-02","185"
"ON","  912.000"," 1560.0"," 2464.000","2022-06-03","186"
"ON","  907.000"," 1550.0"," 2440.000","2022-06-04","187"
"ON","  896.000"," 1538.0"," 2422.000","2022-06-05","188"
"ON","  889.000"," 1527.0"," 2410.025","2022-06-06","189"
"ON","  885.000"," 1518.0"," 2391.000","2022-06-07","190"
"ON","  878.000"," 1506.0"," 2377.000","2022-06-08","191"
"ON","  875.000"," 1496.0"," 2369.000","2022-06-09","192"
"ON","  869.000"," 1491.0"," 2344.000","2022-06-10","193"
"ON","  865.000"," 1477.0"," 2331.000","2022-06-11","194"
"ON","  862.000"," 1471.0"," 2317.000","2022-06-12","195"
"ON","  853.000"," 1463.0"," 2304.000","2022-06-13","196"
"ON","  841.000"," 1454.0"," 2290.000","2022-06-14","197"
"ON","  841.000"," 1444.0"," 2286.000","2022-06-15","198"
"ON","  839.000"," 1438.0"," 2266.000","2022-06-16","199"
"ON","  834.000"," 1428.0"," 2256.000","2022-06-17","200"
"ON","  829.000"," 1418.0"," 2240.000","2022-06-18","201"
"ON","  824.000"," 1412.0"," 2230.000","2022-06-19","202"
"ON","  822.000"," 1404.0"," 2216.025","2022-06-20","203"
"ON","  812.000"," 1397.0"," 2206.000","2022-06-21","204"
"ON","  816.000"," 1395.0"," 2202.000","2022-06-22","205"
"ON","  807.000"," 1384.0"," 2182.000","2022-06-23","206"
"ON","  804.000"," 1378.0"," 2173.000","2022-06-24","207"
"ON","  803.000"," 1372.0"," 2170.000","2022-06-25","208"
"ON","  796.000"," 1369.0"," 2160.000","2022-06-26","209"
"ON","  793.000"," 1359.0"," 2148.000","2022-06-27","210"
"ON","  789.000"," 1354.0"," 2138.000","2022-06-28","211"
"ON","  784.000"," 1350.0"," 2127.000","2022-06-29","212"
"ON","  788.000"," 1345.0"," 2117.000","2022-06-30","213"
"ON","  783.000"," 1339.0"," 2114.000","2022-07-01","214"
"ON","  780.000"," 1336.0"," 2111.000","2022-07-02","215"
"ON","  776.000"," 1333.0"," 2102.000","2022-07-03","216"
"ON","  775.000"," 1327.0"," 2092.000","2022-07-04","217"
"ON","  771.975"," 1325.0"," 2084.000","2022-07-05","218"
"ON","  769.000"," 1319.0"," 2083.000","2022-07-06","219"
"ON","  768.000"," 1317.0"," 2071.000","2022-07-07","220"
"ON","  765.000"," 1312.0"," 2070.000","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"QC"," 476.000","  896.0"," 1506.000","2021-11-30","  1"
"QC"," 514.000","  969.0"," 1629.000","2021-12-01","  2"
"QC"," 543.000"," 1017.0"," 1711.025","2021-12-02","  3"
"QC"," 564.975"," 1057.0"," 1780.000","2021-12-03","  4"
"QC"," 584.000"," 1093.0"," 1833.000","2021-12-04","  5"
"QC"," 603.000"," 1128.0"," 1898.000","2021-12-05","  6"
"QC"," 624.000"," 1172.0"," 1965.000","2021-12-06","  7"
"QC"," 649.000"," 1216.0"," 2041.000","2021-12-07","  8"
"QC"," 676.000"," 1278.0"," 2143.000","2021-12-08","  9"
"QC"," 720.000"," 1344.0"," 2257.000","2021-12-09"," 10"
"QC"," 761.000"," 1433.0"," 2408.000","2021-12-10"," 11"
"QC"," 818.000"," 1536.0"," 2585.000","2021-12-11"," 12"
"QC"," 886.000"," 1667.0"," 2808.000","2021-12-12"," 13"
"QC"," 980.000"," 1824.0"," 3064.000","2021-12-13"," 14"
"QC","1082.000"," 2019.0"," 3400.025","2021-12-14"," 15"
"QC","1210.000"," 2266.0"," 3800.000","2021-12-15"," 16"
"QC","1360.000"," 2558.0"," 4302.000","2021-12-16"," 17"
"QC","1562.975"," 2918.0"," 4887.025","2021-12-17"," 18"
"QC","1799.000"," 3349.0"," 5637.000","2021-12-18"," 19"
"QC","2074.000"," 3872.0"," 6501.000","2021-12-19"," 20"
"QC","2416.975"," 4515.0"," 7588.000","2021-12-20"," 21"
"QC","2817.000"," 5278.0"," 8843.025","2021-12-21"," 22"
"QC","3318.000"," 6169.5","10377.000","2021-12-22"," 23"
"QC","3875.000"," 7245.0","12160.000","2021-12-23"," 24"
"QC","4551.000"," 8500.0","14255.025","2021-12-24"," 25"
"QC","5294.000"," 9946.0","16676.025","2021-12-25"," 26"
"QC","6157.000","11564.0","19426.050","2021-12-26"," 27"
"QC","7210.000","13406.0","22511.000","2021-12-27"," 28"
"QC","8239.000","15351.0","25824.025","2021-12-28"," 29"
"QC","9181.000","17143.0","28719.000","2021-12-29"," 30"
"QC","9763.000","18207.0","30548.025","2021-12-30"," 31"
"QC","9722.000","18183.0","30532.000","2021-12-31"," 32"
"QC","9365.000","17455.0","29255.025","2022-01-01"," 33"
"QC","8846.975","16564.0","27814.000","2022-01-02"," 34"
"QC","8389.950","15716.0","26399.000","2022-01-03"," 35"
"QC","7942.975","14909.0","24898.025","2022-01-04"," 36"
"QC","7572.000","14145.0","23755.000","2022-01-05"," 37"
"QC","7153.000","13370.5","22413.000","2022-01-06"," 38"
"QC","6780.000","12633.0","21101.025","2022-01-07"," 39"
"QC","6341.975","11857.0","19834.025","2022-01-08"," 40"
"QC","5940.975","11038.0","18522.000","2022-01-09"," 41"
"QC","5522.000","10297.0","17256.000","2022-01-10"," 42"
"QC","5151.975"," 9595.0","16106.000","2022-01-11"," 43"
"QC","4799.000"," 8919.0","14958.025","2022-01-12"," 44"
"QC","4447.000"," 8291.0","13899.000","2022-01-13"," 45"
"QC","4126.000"," 7714.0","12922.000","2022-01-14"," 46"
"QC","3848.000"," 7200.0","12079.000","2022-01-15"," 47"
"QC","3593.000"," 6708.0","11268.000","2022-01-16"," 48"
"QC","3373.000"," 6297.0","10598.000","2022-01-17"," 49"
"QC","3181.000"," 5926.0"," 9977.000","2022-01-18"," 50"
"QC","2979.000"," 5581.0"," 9360.000","2022-01-19"," 51"
"QC","2840.000"," 5282.0"," 8885.000","2022-01-20"," 52"
"QC","2707.000"," 5028.0"," 8451.000","2022-01-21"," 53"
"QC","2555.000"," 4786.0"," 7991.000","2022-01-22"," 54"
"QC","2448.000"," 4566.0"," 7659.000","2022-01-23"," 55"
"QC","2342.975"," 4377.5"," 7355.000","2022-01-24"," 56"
"QC","2249.975"," 4204.0"," 7057.025","2022-01-25"," 57"
"QC","2156.000"," 4028.0"," 6786.025","2022-01-26"," 58"
"QC","2090.975"," 3880.0"," 6514.000","2022-01-27"," 59"
"QC","2007.000"," 3742.0"," 6256.000","2022-01-28"," 60"
"QC","1937.000"," 3614.0"," 6055.025","2022-01-29"," 61"
"QC","1867.000"," 3494.0"," 5855.000","2022-01-30"," 62"
"QC","1803.000"," 3368.0"," 5660.000","2022-01-31"," 63"
"QC","1750.000"," 3263.0"," 5466.025","2022-02-01"," 64"
"QC","1691.000"," 3150.0"," 5285.000","2022-02-02"," 65"
"QC","1635.000"," 3053.0"," 5121.000","2022-02-03"," 66"
"QC","1583.000"," 2945.0"," 4950.000","2022-02-04"," 67"
"QC","1519.975"," 2845.0"," 4787.000","2022-02-05"," 68"
"QC","1465.000"," 2751.0"," 4610.000","2022-02-06"," 69"
"QC","1431.000"," 2666.0"," 4469.000","2022-02-07"," 70"
"QC","1379.000"," 2571.0"," 4299.000","2022-02-08"," 71"
"QC","1325.000"," 2482.0"," 4169.000","2022-02-09"," 72"
"QC","1286.000"," 2402.0"," 4030.000","2022-02-10"," 73"
"QC","1237.000"," 2311.0"," 3880.000","2022-02-11"," 74"
"QC","1199.000"," 2237.0"," 3756.025","2022-02-12"," 75"
"QC","1156.000"," 2160.0"," 3633.000","2022-02-13"," 76"
"QC","1112.000"," 2091.0"," 3489.025","2022-02-14"," 77"
"QC","1073.000"," 2015.0"," 3375.000","2022-02-15"," 78"
"QC","1040.000"," 1947.0"," 3260.000","2022-02-16"," 79"
"QC","1007.000"," 1876.0"," 3156.000","2022-02-17"," 80"
"QC"," 969.000"," 1811.5"," 3041.000","2022-02-18"," 81"
"QC"," 925.000"," 1744.0"," 2939.000","2022-02-19"," 82"
"QC"," 895.975"," 1687.0"," 2812.000","2022-02-20"," 83"
"QC"," 872.000"," 1630.0"," 2738.000","2022-02-21"," 84"
"QC"," 836.000"," 1572.0"," 2644.000","2022-02-22"," 85"
"QC"," 811.000"," 1516.0"," 2535.000","2022-02-23"," 86"
"QC"," 780.000"," 1468.0"," 2461.025","2022-02-24"," 87"
"QC"," 757.000"," 1417.0"," 2380.000","2022-02-25"," 88"
"QC"," 729.000"," 1369.0"," 2292.025","2022-02-26"," 89"
"QC"," 705.000"," 1318.0"," 2219.000","2022-02-27"," 90"
"QC"," 681.000"," 1278.0"," 2144.025","2022-02-28"," 91"
"QC"," 656.000"," 1235.0"," 2074.000","2022-03-01"," 92"
"QC"," 639.000"," 1192.0"," 2002.000","2022-03-02"," 93"
"QC"," 615.000"," 1153.0"," 1954.000","2022-03-03"," 94"
"QC"," 592.000"," 1115.0"," 1881.000","2022-03-04"," 95"
"QC"," 574.000"," 1076.0"," 1814.000","2022-03-05"," 96"
"QC"," 557.000"," 1045.0"," 1758.000","2022-03-06"," 97"
"QC"," 539.975"," 1013.0"," 1703.000","2022-03-07"," 98"
"QC"," 523.000","  982.0"," 1648.000","2022-03-08"," 99"
"QC"," 510.000","  955.0"," 1605.000","2022-03-09","100"
"QC"," 501.000","  941.0"," 1581.000","2022-03-10","101"
"QC"," 502.000","  940.0"," 1584.000","2022-03-11","102"
"QC"," 512.000","  962.0"," 1615.000","2022-03-12","103"
"QC"," 531.000","  994.0"," 1672.000","2022-03-13","104"
"QC"," 545.000"," 1021.0"," 1714.000","2022-03-14","105"
"QC"," 553.000"," 1041.0"," 1748.000","2022-03-15","106"
"QC"," 567.000"," 1058.0"," 1783.000","2022-03-16","107"
"QC"," 573.000"," 1076.0"," 1805.000","2022-03-17","108"
"QC"," 577.000"," 1086.0"," 1829.000","2022-03-18","109"
"QC"," 586.000"," 1098.0"," 1846.000","2022-03-19","110"
"QC"," 593.000"," 1109.0"," 1868.000","2022-03-20","111"
"QC"," 594.000"," 1118.0"," 1878.000","2022-03-21","112"
"QC"," 600.000"," 1128.0"," 1892.000","2022-03-22","113"
"QC"," 608.000"," 1140.0"," 1913.000","2022-03-23","114"
"QC"," 613.000"," 1150.0"," 1930.000","2022-03-24","115"
"QC"," 616.975"," 1160.0"," 1949.000","2022-03-25","116"
"QC"," 621.000"," 1169.0"," 1965.000","2022-03-26","117"
"QC"," 630.000"," 1178.0"," 1983.000","2022-03-27","118"
"QC"," 641.000"," 1188.0"," 1991.000","2022-03-28","119"
"QC"," 643.000"," 1200.0"," 2014.000","2022-03-29","120"
"QC"," 647.000"," 1208.0"," 2033.000","2022-03-30","121"
"QC"," 653.000"," 1219.0"," 2046.000","2022-03-31","122"
"QC"," 655.000"," 1227.0"," 2065.000","2022-04-01","123"
"QC"," 663.000"," 1235.0"," 2085.000","2022-04-02","124"
"QC"," 668.000"," 1245.0"," 2091.000","2022-04-03","125"
"QC"," 673.000"," 1260.0"," 2120.025","2022-04-04","126"
"QC"," 675.000"," 1265.0"," 2119.000","2022-04-05","127"
"QC"," 684.000"," 1278.0"," 2147.000","2022-04-06","128"
"QC"," 689.000"," 1283.0"," 2154.000","2022-04-07","129"
"QC"," 690.000"," 1295.0"," 2182.000","2022-04-08","130"
"QC"," 693.000"," 1300.0"," 2185.000","2022-04-09","131"
"QC"," 704.000"," 1311.0"," 2213.000","2022-04-10","132"
"QC"," 704.000"," 1318.0"," 2218.000","2022-04-11","133"
"QC"," 708.000"," 1331.0"," 2235.000","2022-04-12","134"
"QC"," 713.000"," 1338.0"," 2244.000","2022-04-13","135"
"QC"," 720.000"," 1344.0"," 2268.000","2022-04-14","136"
"QC"," 722.000"," 1351.0"," 2271.025","2022-04-15","137"
"QC"," 724.000"," 1357.0"," 2288.000","2022-04-16","138"
"QC"," 733.000"," 1369.0"," 2296.000","2022-04-17","139"
"QC"," 733.000"," 1371.0"," 2313.000","2022-04-18","140"
"QC"," 742.000"," 1381.0"," 2327.000","2022-04-19","141"
"QC"," 739.000"," 1386.0"," 2330.025","2022-04-20","142"
"QC"," 741.000"," 1392.0"," 2348.025","2022-04-21","143"
"QC"," 750.000"," 1398.0"," 2347.000","2022-04-22","144"
"QC"," 747.000"," 1402.0"," 2361.000","2022-04-23","145"
"QC"," 754.000"," 1410.0"," 2374.000","2022-04-24","146"
"QC"," 754.000"," 1416.0"," 2376.000","2022-04-25","147"
"QC"," 756.000"," 1419.0"," 2389.000","2022-04-26","148"
"QC"," 760.000"," 1424.0"," 2395.000","2022-04-27","149"
"QC"," 766.000"," 1430.5"," 2402.000","2022-04-28","150"
"QC"," 761.000"," 1433.5"," 2411.000","2022-04-29","151"
"QC"," 768.000"," 1438.0"," 2412.000","2022-04-30","152"
"QC"," 766.000"," 1439.0"," 2416.000","2022-05-01","153"
"QC"," 772.000"," 1444.0"," 2429.000","2022-05-02","154"
"QC"," 773.000"," 1445.0"," 2422.000","2022-05-03","155"
"QC"," 773.000"," 1450.0"," 2434.000","2022-05-04","156"
"QC"," 776.000"," 1451.0"," 2433.000","2022-05-05","157"
"QC"," 779.000"," 1452.0"," 2442.000","2022-05-06","158"
"QC"," 777.000"," 1455.0"," 2439.000","2022-05-07","159"
"QC"," 777.000"," 1457.0"," 2451.000","2022-05-08","160"
"QC"," 783.000"," 1460.0"," 2445.000","2022-05-09","161"
"QC"," 776.975"," 1457.0"," 2445.025","2022-05-10","162"
"QC"," 779.000"," 1457.0"," 2447.000","2022-05-11","163"
"QC"," 784.000"," 1457.0"," 2447.000","2022-05-12","164"
"QC"," 781.000"," 1458.0"," 2449.000","2022-05-13","165"
"QC"," 777.000"," 1457.0"," 2451.000","2022-05-14","166"
"QC"," 779.000"," 1460.0"," 2452.000","2022-05-15","167"
"QC"," 782.000"," 1456.0"," 2445.000","2022-05-16","168"
"QC"," 779.000"," 1457.0"," 2442.000","2022-05-17","169"
"QC"," 775.000"," 1452.0"," 2443.000","2022-05-18","170"
"QC"," 774.000"," 1455.0"," 2437.000","2022-05-19","171"
"QC"," 777.000"," 1453.0"," 2441.000","2022-05-20","172"
"QC"," 772.000"," 1448.0"," 2431.000","2022-05-21","173"
"QC"," 772.000"," 1445.0"," 2431.000","2022-05-22","174"
"QC"," 770.000"," 1445.0"," 2427.000","2022-05-23","175"
"QC"," 775.000"," 1442.0"," 2417.000","2022-05-24","176"
"QC"," 763.000"," 1441.0"," 2420.000","2022-05-25","177"
"QC"," 764.000"," 1438.0"," 2408.025","2022-05-26","178"
"QC"," 768.000"," 1435.0"," 2405.000","2022-05-27","179"
"QC"," 765.000"," 1433.0"," 2403.000","2022-05-28","180"
"QC"," 757.000"," 1425.0"," 2396.000","2022-05-29","181"
"QC"," 760.000"," 1426.0"," 2390.000","2022-05-30","182"
"QC"," 756.000"," 1419.0"," 2376.000","2022-05-31","183"
"QC"," 757.000"," 1417.0"," 2378.000","2022-06-01","184"
"QC"," 758.000"," 1413.0"," 2381.000","2022-06-02","185"
"QC"," 750.000"," 1409.0"," 2371.000","2022-06-03","186"
"QC"," 747.000"," 1400.0"," 2361.000","2022-06-04","187"
"QC"," 746.000"," 1400.0"," 2345.000","2022-06-05","188"
"QC"," 744.000"," 1394.0"," 2345.025","2022-06-06","189"
"QC"," 743.000"," 1392.0"," 2337.000","2022-06-07","190"
"QC"," 741.000"," 1388.0"," 2328.000","2022-06-08","191"
"QC"," 740.000"," 1382.0"," 2325.000","2022-06-09","192"
"QC"," 735.000"," 1379.0"," 2316.000","2022-06-10","193"
"QC"," 738.000"," 1372.0"," 2301.000","2022-06-11","194"
"QC"," 729.000"," 1369.0"," 2300.000","2022-06-12","195"
"QC"," 728.000"," 1367.0"," 2297.000","2022-06-13","196"
"QC"," 726.000"," 1359.0"," 2294.000","2022-06-14","197"
"QC"," 724.000"," 1358.0"," 2274.000","2022-06-15","198"
"QC"," 724.000"," 1352.0"," 2272.025","2022-06-16","199"
"QC"," 719.000"," 1349.0"," 2264.025","2022-06-17","200"
"QC"," 718.000"," 1341.0"," 2258.000","2022-06-18","201"
"QC"," 711.000"," 1337.0"," 2247.000","2022-06-19","202"
"QC"," 712.000"," 1330.0"," 2244.000","2022-06-20","203"
"QC"," 706.000"," 1326.0"," 2231.000","2022-06-21","204"
"QC"," 708.000"," 1325.0"," 2218.000","2022-06-22","205"
"QC"," 709.000"," 1318.0"," 2218.000","2022-06-23","206"
"QC"," 703.000"," 1315.0"," 2203.025","2022-06-24","207"
"QC"," 702.000"," 1311.0"," 2198.025","2022-06-25","208"
"QC"," 697.000"," 1308.0"," 2197.000","2022-06-26","209"
"QC"," 699.000"," 1301.0"," 2184.025","2022-06-27","210"
"QC"," 694.000"," 1297.0"," 2179.000","2022-06-28","211"
"QC"," 689.000"," 1295.0"," 2169.000","2022-06-29","212"
"QC"," 685.975"," 1289.0"," 2170.000","2022-06-30","213"
"QC"," 684.000"," 1283.0"," 2162.000","2022-07-01","214"
"QC"," 684.000"," 1281.0"," 2148.000","2022-07-02","215"
"QC"," 682.000"," 1279.0"," 2146.000","2022-07-03","216"
"QC"," 683.000"," 1275.0"," 2136.000","2022-07-04","217"
"QC"," 676.975"," 1268.0"," 2137.000","2022-07-05","218"
"QC"," 675.000"," 1267.0"," 2123.000","2022-07-06","219"
"QC"," 675.000"," 1262.0"," 2121.000","2022-07-07","220"
"QC"," 674.000"," 1257.0"," 2110.000","2022-07-08","221"
"","","","","",""
