"Result","2.5%","50%","97.5%","date","day"
"MB"," 209.000","  353.0","  551.000","2021-12-09"," 10"
"MB"," 213.000","  358.0","  558.000","2021-12-10"," 11"
"MB"," 218.000","  367.0","  572.000","2021-12-11"," 12"
"MB"," 225.000","  380.0","  590.000","2021-12-12"," 13"
"MB"," 236.000","  398.0","  617.000","2021-12-13"," 14"
"MB"," 250.000","  421.0","  653.000","2021-12-14"," 15"
"MB"," 270.000","  453.0","  703.000","2021-12-15"," 16"
"MB"," 294.000","  494.0","  765.000","2021-12-16"," 17"
"MB"," 326.000","  544.0","  844.000","2021-12-17"," 18"
"MB"," 365.000","  610.0","  944.000","2021-12-18"," 19"
"MB"," 413.000","  688.0"," 1066.000","2021-12-19"," 20"
"MB"," 472.000","  789.0"," 1220.000","2021-12-20"," 21"
"MB"," 543.000","  910.0"," 1410.000","2021-12-21"," 22"
"MB"," 635.000"," 1058.0"," 1641.000","2021-12-22"," 23"
"MB"," 746.000"," 1240.0"," 1919.000","2021-12-23"," 24"
"MB"," 877.000"," 1463.0"," 2257.000","2021-12-24"," 25"
"MB","1039.000"," 1732.0"," 2677.000","2021-12-25"," 26"
"MB","1237.000"," 2059.0"," 3169.000","2021-12-26"," 27"
"MB","1476.000"," 2455.0"," 3786.025","2021-12-27"," 28"
"MB","1764.000"," 2920.0"," 4512.000","2021-12-28"," 29"
"MB","2089.975"," 3485.0"," 5375.025","2021-12-29"," 30"
"MB","2503.000"," 4165.0"," 6435.000","2021-12-30"," 31"
"MB","2998.000"," 4968.0"," 7664.025","2021-12-31"," 32"
"MB","3567.000"," 5928.0"," 9133.050","2022-01-01"," 33"
"MB","4250.000"," 7057.0","10854.000","2022-01-02"," 34"
"MB","5030.000"," 8335.0","12893.025","2022-01-03"," 35"
"MB","5922.975"," 9812.0","15172.000","2022-01-04"," 36"
"MB","6788.000","11249.0","17331.000","2022-01-05"," 37"
"MB","7451.000","12286.0","18967.000","2022-01-06"," 38"
"MB","7624.000","12620.0","19494.000","2022-01-07"," 39"
"MB","7518.000","12506.0","19247.000","2022-01-08"," 40"
"MB","7397.975","12271.0","18949.050","2022-01-09"," 41"
"MB","7355.000","12189.0","18778.050","2022-01-10"," 42"
"MB","7292.975","12120.5","18700.025","2022-01-11"," 43"
"MB","7332.975","12158.5","18828.000","2022-01-12"," 44"
"MB","7383.975","12252.0","18875.000","2022-01-13"," 45"
"MB","7375.975","12349.0","19029.025","2022-01-14"," 46"
"MB","7492.000","12417.0","19103.025","2022-01-15"," 47"
"MB","7541.000","12471.0","19291.000","2022-01-16"," 48"
"MB","7570.000","12538.0","19301.000","2022-01-17"," 49"
"MB","7604.000","12572.0","19420.000","2022-01-18"," 50"
"MB","7568.000","12594.0","19412.000","2022-01-19"," 51"
"MB","7618.000","12597.0","19473.000","2022-01-20"," 52"
"MB","7572.000","12593.0","19435.000","2022-01-21"," 53"
"MB","7529.000","12531.0","19324.050","2022-01-22"," 54"
"MB","7501.000","12479.0","19245.000","2022-01-23"," 55"
"MB","7496.975","12415.0","19161.050","2022-01-24"," 56"
"MB","7406.975","12341.0","19029.000","2022-01-25"," 57"
"MB","7365.975","12224.0","18868.000","2022-01-26"," 58"
"MB","7299.000","12086.0","18686.000","2022-01-27"," 59"
"MB","7202.975","11951.0","18367.050","2022-01-28"," 60"
"MB","7092.000","11790.0","18181.025","2022-01-29"," 61"
"MB","7022.000","11633.0","17943.000","2022-01-30"," 62"
"MB","6890.000","11459.0","17648.000","2022-01-31"," 63"
"MB","6759.000","11245.0","17409.000","2022-02-01"," 64"
"MB","6647.000","11062.0","17104.000","2022-02-02"," 65"
"MB","6560.000","10880.0","16786.000","2022-02-03"," 66"
"MB","6427.000","10659.0","16447.025","2022-02-04"," 67"
"MB","6272.975","10451.0","16145.025","2022-02-05"," 68"
"MB","6130.000","10223.0","15798.025","2022-02-06"," 69"
"MB","6049.000","10006.0","15460.025","2022-02-07"," 70"
"MB","5871.000"," 9782.0","15055.025","2022-02-08"," 71"
"MB","5746.000"," 9561.0","14748.025","2022-02-09"," 72"
"MB","5630.000"," 9350.0","14456.000","2022-02-10"," 73"
"MB","5465.000"," 9092.0","14061.025","2022-02-11"," 74"
"MB","5343.975"," 8875.0","13731.050","2022-02-12"," 75"
"MB","5195.000"," 8633.0","13322.000","2022-02-13"," 76"
"MB","5102.000"," 8421.0","13000.000","2022-02-14"," 77"
"MB","4950.000"," 8220.0","12652.000","2022-02-15"," 78"
"MB","4808.975"," 7967.0","12272.025","2022-02-16"," 79"
"MB","4669.000"," 7769.0","11975.025","2022-02-17"," 80"
"MB","4560.000"," 7546.0","11621.000","2022-02-18"," 81"
"MB","4426.000"," 7342.0","11320.000","2022-02-19"," 82"
"MB","4281.975"," 7136.0","11008.025","2022-02-20"," 83"
"MB","4172.000"," 6936.0","10682.000","2022-02-21"," 84"
"MB","4047.975"," 6733.0","10416.000","2022-02-22"," 85"
"MB","3947.000"," 6531.0","10092.000","2022-02-23"," 86"
"MB","3821.975"," 6351.0"," 9784.000","2022-02-24"," 87"
"MB","3706.000"," 6167.0"," 9521.025","2022-02-25"," 88"
"MB","3599.000"," 5977.0"," 9257.000","2022-02-26"," 89"
"MB","3496.000"," 5807.0"," 8945.000","2022-02-27"," 90"
"MB","3381.000"," 5623.0"," 8720.000","2022-02-28"," 91"
"MB","3296.000"," 5465.0"," 8463.000","2022-03-01"," 92"
"MB","3192.000"," 5308.0"," 8180.000","2022-03-02"," 93"
"MB","3095.000"," 5148.0"," 7950.025","2022-03-03"," 94"
"MB","3004.000"," 4997.0"," 7732.000","2022-03-04"," 95"
"MB","2920.000"," 4843.0"," 7503.025","2022-03-05"," 96"
"MB","2844.975"," 4712.0"," 7284.000","2022-03-06"," 97"
"MB","2757.000"," 4580.0"," 7081.000","2022-03-07"," 98"
"MB","2685.000"," 4464.0"," 6887.000","2022-03-08"," 99"
"MB","2645.975"," 4390.0"," 6785.000","2022-03-09","100"
"MB","2658.000"," 4406.0"," 6782.000","2022-03-10","101"
"MB","2714.000"," 4516.0"," 6964.000","2022-03-11","102"
"MB","2814.000"," 4666.0"," 7210.025","2022-03-12","103"
"MB","2888.000"," 4796.5"," 7385.000","2022-03-13","104"
"MB","2944.000"," 4894.0"," 7582.000","2022-03-14","105"
"MB","3012.000"," 4986.0"," 7682.025","2022-03-15","106"
"MB","3048.000"," 5049.0"," 7818.025","2022-03-16","107"
"MB","3063.000"," 5106.0"," 7900.025","2022-03-17","108"
"MB","3108.000"," 5157.0"," 7957.025","2022-03-18","109"
"MB","3146.000"," 5206.0"," 8024.000","2022-03-19","110"
"MB","3157.000"," 5255.0"," 8082.000","2022-03-20","111"
"MB","3205.975"," 5289.0"," 8180.000","2022-03-21","112"
"MB","3209.000"," 5331.0"," 8220.025","2022-03-22","113"
"MB","3234.000"," 5371.0"," 8294.025","2022-03-23","114"
"MB","3245.000"," 5403.0"," 8357.000","2022-03-24","115"
"MB","3274.000"," 5444.0"," 8395.025","2022-03-25","116"
"MB","3301.000"," 5484.0"," 8502.000","2022-03-26","117"
"MB","3333.000"," 5522.0"," 8530.000","2022-03-27","118"
"MB","3365.000"," 5562.0"," 8584.025","2022-03-28","119"
"MB","3366.000"," 5614.0"," 8665.000","2022-03-29","120"
"MB","3452.000"," 5720.0"," 8827.000","2022-03-30","121"
"MB","3543.000"," 5892.0"," 9076.025","2022-03-31","122"
"MB","3730.000"," 6188.0"," 9581.000","2022-04-01","123"
"MB","3945.975"," 6538.0","10103.000","2022-04-02","124"
"MB","4127.000"," 6895.0","10653.000","2022-04-03","125"
"MB","4333.000"," 7217.0","11153.000","2022-04-04","126"
"MB","4514.000"," 7526.0","11582.000","2022-04-05","127"
"MB","4718.000"," 7819.0","12038.050","2022-04-06","128"
"MB","4876.000"," 8099.0","12489.025","2022-04-07","129"
"MB","5046.000"," 8391.0","12963.025","2022-04-08","130"
"MB","5228.000"," 8668.0","13393.000","2022-04-09","131"
"MB","5372.975"," 8937.0","13818.025","2022-04-10","132"
"MB","5550.000"," 9220.0","14242.025","2022-04-11","133"
"MB","5721.000"," 9487.0","14633.025","2022-04-12","134"
"MB","5888.975"," 9740.0","15060.000","2022-04-13","135"
"MB","6010.975","10006.0","15460.000","2022-04-14","136"
"MB","6184.000","10262.5","15860.025","2022-04-15","137"
"MB","6326.975","10511.0","16214.000","2022-04-16","138"
"MB","6478.000","10751.0","16601.000","2022-04-17","139"
"MB","6588.975","10953.0","16894.025","2022-04-18","140"
"MB","6725.000","11148.0","17224.050","2022-04-19","141"
"MB","6854.000","11376.0","17612.050","2022-04-20","142"
"MB","6976.975","11558.0","17854.050","2022-04-21","143"
"MB","7064.000","11727.0","18087.050","2022-04-22","144"
"MB","7166.975","11852.0","18363.000","2022-04-23","145"
"MB","7236.975","12004.0","18517.000","2022-04-24","146"
"MB","7317.000","12142.0","18759.000","2022-04-25","147"
"MB","7356.000","12241.0","18891.000","2022-04-26","148"
"MB","7436.000","12340.5","18999.000","2022-04-27","149"
"MB","7465.000","12402.0","19142.000","2022-04-28","150"
"MB","7492.000","12470.0","19255.000","2022-04-29","151"
"MB","7533.000","12510.0","19295.050","2022-04-30","152"
"MB","7520.000","12511.0","19317.000","2022-05-01","153"
"MB","7529.000","12503.0","19348.050","2022-05-02","154"
"MB","7556.975","12505.0","19339.025","2022-05-03","155"
"MB","7528.000","12475.0","19251.000","2022-05-04","156"
"MB","7491.000","12444.0","19208.050","2022-05-05","157"
"MB","7440.000","12368.0","19165.000","2022-05-06","158"
"MB","7396.000","12317.0","19001.000","2022-05-07","159"
"MB","7358.000","12227.0","18873.050","2022-05-08","160"
"MB","7310.000","12137.0","18789.000","2022-05-09","161"
"MB","7292.000","12037.0","18554.025","2022-05-10","162"
"MB","7197.000","11891.0","18376.000","2022-05-11","163"
"MB","7107.000","11783.5","18191.025","2022-05-12","164"
"MB","7016.000","11676.0","18004.000","2022-05-13","165"
"MB","6962.975","11535.0","17782.025","2022-05-14","166"
"MB","6861.000","11369.0","17524.000","2022-05-15","167"
"MB","6782.000","11224.0","17330.000","2022-05-16","168"
"MB","6634.975","11066.0","17097.000","2022-05-17","169"
"MB","6600.000","10916.0","16827.025","2022-05-18","170"
"MB","6482.000","10744.0","16559.025","2022-05-19","171"
"MB","6328.975","10578.0","16334.000","2022-05-20","172"
"MB","6258.975","10407.0","16098.050","2022-05-21","173"
"MB","6196.000","10247.0","15854.050","2022-05-22","174"
"MB","6080.000","10088.0","15562.000","2022-05-23","175"
"MB","5964.000"," 9919.0","15281.000","2022-05-24","176"
"MB","5877.975"," 9754.0","15056.000","2022-05-25","177"
"MB","5775.000"," 9571.0","14806.025","2022-05-26","178"
"MB","5679.000"," 9415.0","14531.000","2022-05-27","179"
"MB","5590.975"," 9260.0","14304.025","2022-05-28","180"
"MB","5474.000"," 9091.0","14030.000","2022-05-29","181"
"MB","5376.000"," 8931.0","13833.000","2022-05-30","182"
"MB","5266.975"," 8768.0","13543.025","2022-05-31","183"
"MB","5167.000"," 8624.0","13291.025","2022-06-01","184"
"MB","5082.000"," 8451.0","13062.000","2022-06-02","185"
"MB","4979.000"," 8326.0","12844.025","2022-06-03","186"
"MB","4923.000"," 8174.0","12595.000","2022-06-04","187"
"MB","4839.000"," 8029.0","12403.000","2022-06-05","188"
"MB","4753.975"," 7884.0","12171.000","2022-06-06","189"
"MB","4680.000"," 7755.0","11963.000","2022-06-07","190"
"MB","4586.000"," 7640.0","11772.000","2022-06-08","191"
"MB","4518.000"," 7502.0","11545.000","2022-06-09","192"
"MB","4437.000"," 7372.0","11356.000","2022-06-10","193"
"MB","4367.975"," 7254.0","11168.000","2022-06-11","194"
"MB","4283.000"," 7129.0","11012.000","2022-06-12","195"
"MB","4233.000"," 7015.0","10845.000","2022-06-13","196"
"MB","4172.000"," 6904.0","10638.000","2022-06-14","197"
"MB","4087.000"," 6798.0","10505.000","2022-06-15","198"
"MB","4024.975"," 6691.0","10343.000","2022-06-16","199"
"MB","3972.000"," 6587.0","10193.000","2022-06-17","200"
"MB","3890.975"," 6484.0","10029.000","2022-06-18","201"
"MB","3848.975"," 6404.0"," 9868.000","2022-06-19","202"
"MB","3818.000"," 6320.0"," 9737.025","2022-06-20","203"
"MB","3747.000"," 6223.0"," 9633.000","2022-06-21","204"
"MB","3699.000"," 6140.0"," 9462.000","2022-06-22","205"
"MB","3666.000"," 6069.0"," 9342.000","2022-06-23","206"
"MB","3596.000"," 5983.0"," 9251.000","2022-06-24","207"
"MB","3550.975"," 5903.0"," 9117.000","2022-06-25","208"
"MB","3509.000"," 5836.0"," 9007.000","2022-06-26","209"
"MB","3464.000"," 5769.5"," 8904.000","2022-06-27","210"
"MB","3447.000"," 5698.0"," 8808.000","2022-06-28","211"
"MB","3390.000"," 5630.0"," 8678.000","2022-06-29","212"
"MB","3360.000"," 5584.0"," 8636.000","2022-06-30","213"
"MB","3323.000"," 5521.0"," 8552.000","2022-07-01","214"
"MB","3297.975"," 5470.0"," 8458.000","2022-07-02","215"
"MB","3249.000"," 5413.0"," 8347.000","2022-07-03","216"
"MB","3226.000"," 5361.0"," 8279.025","2022-07-04","217"
"MB","3199.000"," 5322.0"," 8217.000","2022-07-05","218"
"MB","3178.000"," 5276.0"," 8144.000","2022-07-06","219"
"MB","3149.000"," 5226.0"," 8067.025","2022-07-07","220"
"MB","3127.000"," 5188.0"," 8017.000","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"ON"," 1751.000","  3005.5","  4730.000","2021-11-30","  1"
"ON"," 1798.975","  3078.0","  4846.000","2021-12-01","  2"
"ON"," 1822.000","  3118.0","  4897.000","2021-12-02","  3"
"ON"," 1852.000","  3153.0","  4970.000","2021-12-03","  4"
"ON"," 1865.000","  3182.0","  5030.000","2021-12-04","  5"
"ON"," 1896.000","  3243.0","  5104.000","2021-12-05","  6"
"ON"," 1934.000","  3320.0","  5229.025","2021-12-06","  7"
"ON"," 2002.000","  3430.0","  5397.000","2021-12-07","  8"
"ON"," 2096.000","  3582.0","  5659.000","2021-12-08","  9"
"ON"," 2225.000","  3810.0","  6001.000","2021-12-09"," 10"
"ON"," 2400.000","  4097.0","  6460.000","2021-12-10"," 11"
"ON"," 2618.000","  4474.0","  7063.000","2021-12-11"," 12"
"ON"," 2900.000","  4967.0","  7847.000","2021-12-12"," 13"
"ON"," 3284.000","  5622.0","  8856.000","2021-12-13"," 14"
"ON"," 3775.000","  6466.0"," 10201.000","2021-12-14"," 15"
"ON"," 4417.975","  7545.0"," 11903.000","2021-12-15"," 16"
"ON"," 5239.000","  8954.0"," 14070.025","2021-12-16"," 17"
"ON"," 6250.000"," 10683.0"," 16866.025","2021-12-17"," 18"
"ON"," 7529.975"," 12951.0"," 20384.000","2021-12-18"," 19"
"ON"," 9231.000"," 15772.0"," 24878.025","2021-12-19"," 20"
"ON","11350.000"," 19386.0"," 30645.000","2021-12-20"," 21"
"ON","13960.950"," 23936.0"," 37640.025","2021-12-21"," 22"
"ON","17322.950"," 29674.0"," 46682.075","2021-12-22"," 23"
"ON","21529.950"," 36798.5"," 57957.000","2021-12-23"," 24"
"ON","26732.900"," 45711.5"," 72048.025","2021-12-24"," 25"
"ON","33241.950"," 56706.0"," 89299.025","2021-12-25"," 26"
"ON","40730.975"," 69751.5","109242.050","2021-12-26"," 27"
"ON","48938.950"," 83239.5","130774.050","2021-12-27"," 28"
"ON","55174.975"," 94325.5","147563.550","2021-12-28"," 29"
"ON","57648.975"," 98407.5","155100.225","2021-12-29"," 30"
"ON","57386.925"," 98129.5","154726.025","2021-12-30"," 31"
"ON","56301.000"," 96682.5","152209.100","2021-12-31"," 32"
"ON","56235.950"," 95952.0","151240.150","2022-01-01"," 33"
"ON","56618.850"," 96351.0","151750.425","2022-01-02"," 34"
"ON","57139.975"," 97436.0","153622.075","2022-01-03"," 35"
"ON","57877.875"," 98881.0","156351.275","2022-01-04"," 36"
"ON","58819.875","100547.0","158328.350","2022-01-05"," 37"
"ON","59707.950","102232.5","161268.025","2022-01-06"," 38"
"ON","61328.900","104285.5","164135.075","2022-01-07"," 39"
"ON","61958.925","105775.0","166679.125","2022-01-08"," 40"
"ON","62653.650","107473.5","169287.000","2022-01-09"," 41"
"ON","63836.950","109082.5","171719.050","2022-01-10"," 42"
"ON","64628.900","110083.0","173649.150","2022-01-11"," 43"
"ON","65367.000","111378.5","175575.075","2022-01-12"," 44"
"ON","65515.000","112252.5","177312.250","2022-01-13"," 45"
"ON","66299.875","113285.0","178433.050","2022-01-14"," 46"
"ON","66805.975","114105.0","179349.075","2022-01-15"," 47"
"ON","67319.950","114739.5","180096.050","2022-01-16"," 48"
"ON","67728.975","114995.5","181169.175","2022-01-17"," 49"
"ON","67680.925","115342.0","181976.000","2022-01-18"," 50"
"ON","67530.900","115132.5","181207.225","2022-01-19"," 51"
"ON","67625.975","115424.0","181515.025","2022-01-20"," 52"
"ON","67152.950","114788.5","181271.275","2022-01-21"," 53"
"ON","66940.975","114638.0","180427.150","2022-01-22"," 54"
"ON","66585.850","114080.5","180130.075","2022-01-23"," 55"
"ON","66601.975","113438.5","178012.325","2022-01-24"," 56"
"ON","66180.950","112661.0","177279.300","2022-01-25"," 57"
"ON","65219.950","111579.0","176135.150","2022-01-26"," 58"
"ON","64707.950","110603.5","174156.075","2022-01-27"," 59"
"ON","64157.875","109367.0","172466.050","2022-01-28"," 60"
"ON","63423.950","108149.0","170518.025","2022-01-29"," 61"
"ON","62616.975","106923.0","167954.150","2022-01-30"," 62"
"ON","61456.900","105077.5","165862.075","2022-01-31"," 63"
"ON","61155.975","103899.0","163555.350","2022-02-01"," 64"
"ON","59911.000","102285.5","161014.075","2022-02-02"," 65"
"ON","58998.775","100598.5","158464.200","2022-02-03"," 66"
"ON","58105.950"," 99003.5","155647.000","2022-02-04"," 67"
"ON","56929.875"," 97196.0","153021.175","2022-02-05"," 68"
"ON","55977.000"," 95364.0","149670.300","2022-02-06"," 69"
"ON","55038.000"," 93463.0","147028.650","2022-02-07"," 70"
"ON","53755.975"," 91664.0","144169.150","2022-02-08"," 71"
"ON","52622.950"," 89960.0","141395.025","2022-02-09"," 72"
"ON","51284.975"," 87920.5","138651.150","2022-02-10"," 73"
"ON","50431.975"," 86015.0","135684.100","2022-02-11"," 74"
"ON","49523.725"," 84249.0","132485.000","2022-02-12"," 75"
"ON","48095.925"," 82395.5","129787.050","2022-02-13"," 76"
"ON","46941.975"," 80397.0","126697.125","2022-02-14"," 77"
"ON","46175.900"," 78550.0","123945.200","2022-02-15"," 78"
"ON","45051.000"," 76712.0","120438.025","2022-02-16"," 79"
"ON","43996.975"," 74864.5","117750.025","2022-02-17"," 80"
"ON","42864.925"," 73026.5","114985.300","2022-02-18"," 81"
"ON","41786.975"," 71201.0","112267.175","2022-02-19"," 82"
"ON","40701.975"," 69433.0","109587.025","2022-02-20"," 83"
"ON","39636.875"," 67742.0","106763.000","2022-02-21"," 84"
"ON","38706.975"," 66041.0","104188.075","2022-02-22"," 85"
"ON","37796.000"," 64571.5","101838.075","2022-02-23"," 86"
"ON","36814.875"," 62718.5"," 99057.050","2022-02-24"," 87"
"ON","35878.950"," 61062.5"," 96200.125","2022-02-25"," 88"
"ON","34903.875"," 59674.0"," 94009.025","2022-02-26"," 89"
"ON","33990.000"," 58049.5"," 91260.100","2022-02-27"," 90"
"ON","33205.900"," 56652.0"," 89436.075","2022-02-28"," 91"
"ON","32280.950"," 55198.0"," 86897.050","2022-03-01"," 92"
"ON","31700.900"," 53961.0"," 85110.125","2022-03-02"," 93"
"ON","31142.975"," 53272.0"," 83566.075","2022-03-03"," 94"
"ON","31333.975"," 53548.5"," 84794.025","2022-03-04"," 95"
"ON","32263.950"," 55222.0"," 86742.000","2022-03-05"," 96"
"ON","33416.000"," 57206.0"," 89955.025","2022-03-06"," 97"
"ON","34510.975"," 58872.5"," 92862.050","2022-03-07"," 98"
"ON","35424.975"," 60470.0"," 95394.050","2022-03-08"," 99"
"ON","36125.975"," 61656.5"," 97023.025","2022-03-09","100"
"ON","36717.975"," 62631.0"," 98595.025","2022-03-10","101"
"ON","37061.000"," 63597.0","100215.350","2022-03-11","102"
"ON","37603.000"," 64383.0","101284.250","2022-03-12","103"
"ON","38261.000"," 64911.5","102543.075","2022-03-13","104"
"ON","38512.975"," 65781.5","103404.050","2022-03-14","105"
"ON","38920.925"," 66417.0","104487.075","2022-03-15","106"
"ON","39393.975"," 67141.0","105566.000","2022-03-16","107"
"ON","39700.000"," 67464.0","106625.100","2022-03-17","108"
"ON","40074.950"," 68260.5","107344.025","2022-03-18","109"
"ON","40225.950"," 68754.5","108025.250","2022-03-19","110"
"ON","40743.975"," 69242.0","109009.025","2022-03-20","111"
"ON","40865.975"," 69818.0","109918.025","2022-03-21","112"
"ON","41121.925"," 70155.0","110868.025","2022-03-22","113"
"ON","41336.000"," 70557.5","111354.050","2022-03-23","114"
"ON","41576.975"," 71012.5","112056.175","2022-03-24","115"
"ON","41714.975"," 71410.0","112574.000","2022-03-25","116"
"ON","42244.825"," 71727.5","113344.075","2022-03-26","117"
"ON","42234.000"," 72101.0","113620.125","2022-03-27","118"
"ON","42297.975"," 72294.0","114155.100","2022-03-28","119"
"ON","42437.925"," 72601.0","114423.000","2022-03-29","120"
"ON","42527.900"," 73003.0","114805.100","2022-03-30","121"
"ON","43149.700"," 73346.0","115718.100","2022-03-31","122"
"ON","43554.925"," 74191.5","116966.175","2022-04-01","123"
"ON","44871.975"," 76500.5","120679.175","2022-04-02","124"
"ON","46840.975"," 80111.5","125940.025","2022-04-03","125"
"ON","49084.975"," 84133.5","132352.050","2022-04-04","126"
"ON","51779.850"," 88196.0","138443.175","2022-04-05","127"
"ON","53925.875"," 92120.0","145141.225","2022-04-06","128"
"ON","55999.925"," 95406.0","150473.025","2022-04-07","129"
"ON","57835.950"," 98547.0","155874.100","2022-04-08","130"
"ON","59693.975","101669.0","159976.025","2022-04-09","131"
"ON","61276.900","104754.0","165221.175","2022-04-10","132"
"ON","63036.925","107586.0","169043.025","2022-04-11","133"
"ON","64343.925","110402.0","173792.225","2022-04-12","134"
"ON","65957.900","112892.0","178028.050","2022-04-13","135"
"ON","67630.850","115446.5","181917.025","2022-04-14","136"
"ON","69288.725","117967.5","185626.225","2022-04-15","137"
"ON","70501.650","120387.0","189269.275","2022-04-16","138"
"ON","72014.825","122260.5","192505.100","2022-04-17","139"
"ON","72406.975","124620.0","196054.125","2022-04-18","140"
"ON","73780.850","126272.5","198733.025","2022-04-19","141"
"ON","74737.000","127445.0","201154.225","2022-04-20","142"
"ON","75715.975","129415.0","203529.250","2022-04-21","143"
"ON","76135.975","130374.0","205822.000","2022-04-22","144"
"ON","76897.525","131738.0","207393.275","2022-04-23","145"
"ON","77590.950","132675.0","208463.075","2022-04-24","146"
"ON","78423.875","133427.0","209683.000","2022-04-25","147"
"ON","78603.000","133945.0","211398.025","2022-04-26","148"
"ON","78954.950","134493.0","211572.025","2022-04-27","149"
"ON","78643.000","134433.5","211512.300","2022-04-28","150"
"ON","78943.950","134648.5","211868.575","2022-04-29","151"
"ON","78948.875","134634.5","212090.075","2022-04-30","152"
"ON","78775.875","134060.0","211556.000","2022-05-01","153"
"ON","78139.875","133428.0","210088.050","2022-05-02","154"
"ON","78082.750","133049.5","208902.025","2022-05-03","155"
"ON","77240.000","132148.5","208498.050","2022-05-04","156"
"ON","77128.875","131329.5","207103.075","2022-05-05","157"
"ON","76428.925","130182.0","205932.050","2022-05-06","158"
"ON","75920.950","129288.0","204009.000","2022-05-07","159"
"ON","74778.975","128047.5","201740.325","2022-05-08","160"
"ON","74163.975","126702.0","199461.025","2022-05-09","161"
"ON","73163.850","125545.5","197601.425","2022-05-10","162"
"ON","72520.750","123671.0","195234.000","2022-05-11","163"
"ON","71509.000","122341.5","192264.225","2022-05-12","164"
"ON","70606.000","120679.0","190084.075","2022-05-13","165"
"ON","69797.950","119241.0","187301.250","2022-05-14","166"
"ON","68639.925","117380.0","184932.175","2022-05-15","167"
"ON","67856.925","115770.0","182417.200","2022-05-16","168"
"ON","66830.975","113796.0","179357.125","2022-05-17","169"
"ON","65754.800","112101.0","175897.000","2022-05-18","170"
"ON","64476.000","110313.0","174014.100","2022-05-19","171"
"ON","63843.900","108514.0","170613.275","2022-05-20","172"
"ON","62511.925","106813.0","167995.300","2022-05-21","173"
"ON","61464.925","105123.5","164555.125","2022-05-22","174"
"ON","60443.775","103262.0","162547.425","2022-05-23","175"
"ON","59447.950","101542.0","159916.100","2022-05-24","176"
"ON","58492.650","100004.5","157544.075","2022-05-25","177"
"ON","57376.975"," 98183.5","154482.250","2022-05-26","178"
"ON","56721.925"," 96280.0","151352.125","2022-05-27","179"
"ON","55525.975"," 94762.0","149388.100","2022-05-28","180"
"ON","54219.975"," 93175.5","146677.100","2022-05-29","181"
"ON","53877.975"," 91528.0","144281.475","2022-05-30","182"
"ON","52713.975"," 90021.5","141331.025","2022-05-31","183"
"ON","51816.975"," 88463.0","139282.100","2022-06-01","184"
"ON","50518.925"," 86986.0","136910.000","2022-06-02","185"
"ON","50118.000"," 85512.0","134669.175","2022-06-03","186"
"ON","49180.950"," 83912.5","131964.075","2022-06-04","187"
"ON","48361.975"," 82591.0","130323.025","2022-06-05","188"
"ON","47554.000"," 81194.0","127831.025","2022-06-06","189"
"ON","46895.000"," 79970.0","126104.275","2022-06-07","190"
"ON","45906.975"," 78651.5","123956.200","2022-06-08","191"
"ON","45275.000"," 77414.0","121738.200","2022-06-09","192"
"ON","44478.925"," 76105.0","120028.025","2022-06-10","193"
"ON","43995.000"," 75162.0","118398.025","2022-06-11","194"
"ON","43306.975"," 73906.0","116326.025","2022-06-12","195"
"ON","42568.950"," 72909.0","114603.025","2022-06-13","196"
"ON","42111.975"," 71769.0","113148.075","2022-06-14","197"
"ON","41476.975"," 70869.5","111680.025","2022-06-15","198"
"ON","40809.000"," 69740.0","109983.025","2022-06-16","199"
"ON","40342.950"," 68914.5","108504.625","2022-06-17","200"
"ON","39980.975"," 68036.0","106947.175","2022-06-18","201"
"ON","39273.975"," 67058.0","105695.000","2022-06-19","202"
"ON","38805.000"," 66237.0","103837.025","2022-06-20","203"
"ON","38210.975"," 65390.5","103108.275","2022-06-21","204"
"ON","37751.900"," 64674.0","101933.175","2022-06-22","205"
"ON","37469.950"," 64027.0","100685.000","2022-06-23","206"
"ON","36955.975"," 63095.0"," 99706.025","2022-06-24","207"
"ON","36656.950"," 62554.5"," 98075.150","2022-06-25","208"
"ON","36117.975"," 61812.0"," 97697.250","2022-06-26","209"
"ON","35894.000"," 61192.0"," 96318.025","2022-06-27","210"
"ON","35452.900"," 60667.0"," 95503.450","2022-06-28","211"
"ON","35142.850"," 60068.5"," 94577.000","2022-06-29","212"
"ON","34907.975"," 59500.0"," 93881.050","2022-06-30","213"
"ON","34483.950"," 59110.0"," 92970.025","2022-07-01","214"
"ON","34493.925"," 58717.5"," 92351.200","2022-07-02","215"
"ON","34145.950"," 58221.0"," 91769.000","2022-07-03","216"
"ON","33923.950"," 57693.0"," 90941.125","2022-07-04","217"
"ON","33555.975"," 57259.0"," 90093.150","2022-07-05","218"
"ON","33385.900"," 56875.0"," 89610.075","2022-07-06","219"
"ON","33210.975"," 56530.0"," 88992.050","2022-07-07","220"
"ON","32845.950"," 56265.0"," 88597.075","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"QC"," 1344.000","  2519.0","  4231.000","2021-11-30","  1"
"QC"," 1464.000","  2726.0","  4564.000","2021-12-01","  2"
"QC"," 1538.000","  2864.0","  4808.000","2021-12-02","  3"
"QC"," 1595.000","  2976.0","  4996.000","2021-12-03","  4"
"QC"," 1641.000","  3078.0","  5172.000","2021-12-04","  5"
