date,CAN,AB,BC,MB,NB,NL,North,NS,ON,PEI,QC,SK
1 Mar 2022,74235.19520777396,12928.469869512386,5461.030859815477,3029.4967408138727,3387.20425199724,3322.4749204065233,893.7914784428442,2198.6636195959336,28502.524901371715,392.24142857142857,10940.757265822785,3178.5398714237485
28 Feb 2022,74862.93492134668,13377.86878122531,5735.874784523591,3166.22231695067,3438.143779112142,3082.7467489156797,859.6297160816996,2048.9669119921095,28398.694545032384,366.7728571428571,11102.564989999331,3285.4494903708946
27 Feb 2022,75533.02037030243,13838.017786012542,6019.322892386865,3306.8912822941415,3489.839618140401,2850.6487787797546,826.7781828890356,1903.7065403580405,28294.893368784316,341.30428571428575,11266.758112732341,3394.859522210712
26 Feb 2022,78595.26468289441,14751.78975083725,6506.791314668521,3558.356341176317,3651.8923794513826,2707.5744493018415,819.8642215329655,1817.5063982455817,29063.259460907782,315.8357142857143,11787.089802090732,3615.3048503963287
25 Feb 2022,81715.81689909585,15699.98454220073,7018.882440212391,3821.519069355497,3816.428070073431,2557.962433532739,812.1049271410866,1726.7669145471102,29812.77052124193,290.3671428571429,12315.207091463728,3843.8237464700696
24 Feb 2022,84899.37890021772,16683.36902523677,7556.267306151236,4096.678758499415,3983.5021101162533,2403.0138323825267,803.7009712293702,1632.2025420515283,30543.86640790934,264.8985714285715,12851.286039148354,4080.5933360643735
23 Feb 2022,88068.62561783659,17686.2061805623,8112.051212168354,4380.048921450087,4149.295178346734,2241.8274414459784,794.1100052507863,1533.0904002751236,31227.803428107618,239.43000000000004,13383.005114856105,4321.757735373507
22 Feb 2022,91365.06729602453,18508.925874386157,8986.930097754934,4587.989187433107,3973.0457035781637,2173.44271409014,765.8325249619186,1520.2617841651643,32305.579164926643,235.83857142857147,13921.84831947103,4385.373353828687
21 Feb 2022,94744.97700170202,19344.937490249038,9899.603099915521,4799.374893545424,3802.377848457555,2106.859361033913,739.2525914105437,1507.7254397425584,33395.3332942616,232.2471428571429,14467.959795392833,4449.306044835896
20 Feb 2022,98208.40767365483,20194.3696328279,10849.459765359863,5014.235008408465,3637.186244073757,2042.0554961084451,714.3358421103633,1495.4962117615942,34497.49574186144,228.6557142857143,15021.4876,4513.6304168572715
19 Feb 2022,99057.41975188431,20497.791368168397,11521.434632292796,5093.552405345038,3384.9473134389527,1926.41307906805,672.6830029972857,1444.1604773567267,34666.13010879297,225.06428571428572,15168.494780786645,4456.748297923166
18 Feb 2022,99956.80433803708,20801.654373041496,12194.761211399384,5172.904816894539,3151.2058428949463,1818.6609502344465,634.7916111260363,1396.0019054929305,34843.85504474357,221.47285714285718,15317.52584015734,4403.969884909544
17 Feb 2022,100903.2666919305,21106.192541874334,12869.243684311943,5252.355900765584,2934.341899610025,1718.1212900833632,600.3277120840394,1350.7630208393969,35030.406046855365,217.8814285714286,15468.622862543883,4355.010304391147
16 Feb 2022,100263.33196843615,21068.25734923555,13327.546080954931,5246.459205024319,2689.0799234658307,1598.1403228320012,559.8686992028152,1287.2329362074051,34660.65005302616,214.29,15371.306900943646,4240.500497543503
15 Feb 2022,101999.8262955589,21482.820040066817,14373.051272438779,5460.164032211939,2599.7301581523056,1555.9579175781432,533.7721706821211,1278.5540630226506,34525.879674030926,212.90142857142857,15275.7592883531,4701.236250450697
14 Feb 2022,103750.96027734473,21887.664633074022,15425.438292923034,5671.421729348396,2514.148324817875,1515.3845606268947,509.8847103702835,1270.0428166606487,34392.2967875773,211.51285714285714,15181.93225918335,5171.233305620071
13 Feb 2022,105512.78678995365,22282.962728978968,16482.60961397109,5880.120043619897,2432.139436107235,1476.3416054612378,488.05709274541124,1261.6943329374722,34259.90813560538,210.1242857142857,15089.779752782073,5649.049762030603
12 Feb 2022,114838.89644376512,24266.678216694636,18779.143153198544,6515.1394731506325,2519.4053335663643,1540.1638544570349,501.14768529835624,1341.855546374741,36534.237413045244,218.98929906906397,16056.460668674184,6565.675800236306
11 Feb 2022,124413.85930371481,26285.03746484166,21218.970465185826,7173.554395683898,2598.3434556286525,1599.7054555539733,513.2960407574286,1420.5362378735992,38777.76384834102,266.48891196905936,17006.191815995495,7553.9712118842035
10 Feb 2022,134199.82277141773,28335.9547711296,23799.260096329086,7854.48772844511,2669.5334569968527,1655.2269366498213,524.7573093518226,1497.7774191848455,40991.0156913693,319.2236898610558,17939.41511590552,8613.170556194727
9 Feb 2022,143659.74616839294,30305.157562051714,26419.090445420494,8525.486558036806,2723.4247709006113,1700.671434060636,533.7821376544914,1567.8106150458989,43015.163809144775,375.82861832250137,18786.960760546444,9706.369457208555
8 Feb 2022,152099.37145770088,31931.579096135298,28577.586679849483,9022.825210456751,2765.6490093819557,1700.5448667354133,569.9169522836632,1594.4401768510022,45243.560165684394,393.6934405331442,19613.951539108773,10685.624320680998
7 Feb 2022,160555.6712647481,33545.14975810395,30786.482323547152,9519.421932655921,2801.369532786749,1695.703036475365,606.6617607623464,1617.4031153439219,47448.17777749794,411.2443130424528,20421.12624470235,11702.931469829948
6 Feb 2022,169026.0883257896,35145.692052954575,33042.9856904404,10015.062343836282,2831.1124604890224,1686.6496857653033,643.9979218124695,1636.9879978912345,49629.10893709298,428.4891811319394,21209.18868418085,12756.813370194588
5 Feb 2022,182243.10140332635,37712.90927363105,36287.20323430813,10789.889765905038,2931.529077155967,1718.4935703211502,700.095459543702,1697.56693021239,53167.86868686399,457.31772421455713,22565.09396064822,14215.133720522166
4 Feb 2022,195482.99218968226,40260.350197153806,39609.75692301844,11563.708714884675,3021.1363675544617,1742.2280759825192,757.0947479697156,1752.0690412030506,56669.714404150356,485.6529138724656,23889.636740358437,15731.644063534359
3 Feb 2022,208742.00265506664,42787.75416662424,43006.448598063726,12336.196637276189,3100.7391865070304,1758.6252712216249,814.9686090279592,1800.935701087766,60134.798581940886,513.506932067165,25183.892718703333,17304.136252546716
2 Feb 2022,222077.87789822664,45307.442270819214,46486.081014857926,13110.683368826612,3171.9600754685166,1768.8820797624273,873.9302246715943,1845.086349841524,63580.90280160201,541.0413538298208,26456.21269810014,18935.655660446864
1 Feb 2022,238329.35902127955,48220.699637061974,49911.68672257768,13938.431260897847,3324.885247097625,1833.9579420368984,898.0530240771575,1947.9963589025433,70070.87741558248,578.2488460647334,27700.771701713267,19903.75086526736
31 Jan 2022,254957.86138514394,51159.82269363579,53409.6019695416,14772.14099980279,3474.9014099215483,1895.817093251648,920.2291586052834,2050.4468083587453,76881.19237662523,616.0130825841665,28918.468506750545,20859.22728606661
30 Jan 2022,271964.25381621154,54124.40437231699,56978.981456364,15611.718300098326,3622.0995690689033,1954.5878399703497,940.583285363228,2152.4515397516498,84012.47804056456,654.3262029330416,30110.163506760375,21802.459703020166
29 Jan 2022,282147.637079278,55692.55843688461,59110.26562112191,16047.47769347052,3672.8225919446354,1960.3570201656255,935.3598995380875,2197.9243960812623,89188.69694249218,675.9281962684049,30498.25017665345,22167.996104657297
28 Jan 2022,292518.31054652494,57270.960037763594,61271.77562887642,16485.598813092132,3722.655003617672,1965.2957055837085,929.8984631218236,2243.254716367048,94523.3323596301,697.7554585306716,30878.22318151334,22529.56117842843
27 Jan 2022,303075.38762099535,58859.43735899959,63463.11927757798,16926.041150997924,3771.6235074365886,1969.4399927296847,924.2311459423438,2288.4461965018695,100015.64520378916,719.8046194186443,31250.334335637097,22887.264831964472
26 Jan 2022,317064.44682517654,61083.273691351096,66363.42540742195,17548.44935345619,3859.270123868249,1993.2337752717528,927.8893833851329,2357.643074796144,106757.97426712971,749.749292798189,31941.88921147936,23481.649244218792
25 Jan 2022,316086.42902655463,58991.79160826741,64426.26643013079,17216.15746103408,3544.304172658306,1926.941461777311,897.0314931145513,2319.8644905999713,111852.05396604413,717.6466228658899,31959.277499470114,22235.093820592065
24 Jan 2022,315367.01032598485,57007.28678929519,62583.36826118852,16898.358626824203,3252.9772451141353,1864.007824964746,868.5415368961304,2283.6793505399733,116881.5159891971,687.3224110901277,31975.96188810899,21063.990402765754
23 Jan 2022,314881.66628314496,55122.57397370872,60828.56571322683,16594.165629843297,2983.442835401977,1804.2083798056808,842.233349813519,2248.9923073907958,121843.97813181882,658.6525130536635,31991.98427150476,19962.869177576933
22 Jan 2022,322812.4942664296,54721.808182648,60698.846907994426,16727.89732793102,2805.31667865077,1792.9035099205694,839.267370424532,2273.4958782969034,130042.61040337011,647.991893176908,32842.05981451667,19420.29629949972
21 Jan 2022,330610.5324497192,54266.691302492225,60504.50233440404,16842.763653454313,2631.179369443821,1779.7889978199798,836.1785409777697,2295.4367126238567,138288.53320906367,636.810422010496,33659.693198637375,18868.954708791676
20 Jan 2022,338289.419054632,53765.920647246254,60254.33054254417,16940.693983026016,2461.7631695011783,1765.144991797346,833.0689879973329,2315.0573127774505,146568.64694155054,625.2257953769347,34446.70682565094,18312.859857163887
19 Jan 2022,345860.4956998402,53227.05331194743,59956.042228893784,17023.407867041762,2297.634412829405,1749.2153233387294,830.0220358783928,2332.574855837698,154871.0408297572,613.3387138066704,35204.789111024504,17755.377009484622
18 Jan 2022,315865.98974735703,47335.000135511546,52755.48440683241,16222.043544057158,1963.114241441281,1488.107130449105,727.4474948066916,2118.6531955082346,141915.17536964495,517.4952701445985,35561.90093483519,15261.568024125878
17 Jan 2022,290975.8134313144,42453.052847138446,46818.060311890426,15540.885757286009,1691.0630460095012,1276.1992721905024,647.8556808079418,1939.7684613510296,131041.88746262771,440.0221521317453,35899.38512195991,13227.633317921182
16 Jan 2022,270064.8774418077,38357.24022755655,41860.5769409568,14955.402688820783,1467.080367188403,1102.1073192745525,585.5970279707569,1788.3338582767074,121804.95565235993,376.6389235837222,36218.8165587419,11548.12787707761
15 Jan 2022,256704.34200400766,35491.2497440161,38332.41522053949,14699.085056435335,1303.005779822237,974.2403155851291,545.9625253414667,1687.6674806789715,115859.46157704,329.8877120247584,37158.306535650336,10323.060056873837
14 Jan 2022,245071.7427951972,32983.41818422572,35258.255585674684,14474.426295667694,1161.9746359449834,864.5731787257319,514.6965586749285,1598.9561801704192,110608.4739694123,289.9648987137623,38050.09295150704,9266.910356479964
13 Jan 2022,234872.1838580836,30773.363139928584,32560.66015059936,14276.155346738627,1039.9291252590945,769.886486890244,490.15943350343764,1520.2279343670712,105938.3085880995,255.65226702976327,38897.71914342907,8350.122242238827
12 Jan 2022,225874.7264411102,28813.299705230114,30178.43460723399,14100.087943505596,933.6747603450971,687.6471011945739,471.07512178105844,1449.9177795501575,101758.65325962134,228.13999999999993,39704.38600342624,7549.410159222013
11 Jan 2022,207933.82436778105,24475.941951224017,26513.52337174104,12198.970388110818,1004.2093384307834,614.1600000000001,390.2599953863261,1248.5577216807524,95216.72573180129,220.18142857142857,39780.40076489695,6270.893675937654
10 Jan 2022,193155.66269683,20964.454765731887,23496.205522171444,10645.653856067791,1068.2816331881659,591.61,329.5605429179675,1084.419976033399,89665.22105049377,212.22285714285712,39850.52608911846,5247.506403964266
9 Jan 2022,180806.93884191796,18086.938777086336,20981.283408843345,9360.812853449705,1126.6715680285317,569.0600000000001,293.8259538347106,948.9729620303171,84900.9475438942,204.2642857142857,39915.42089895354,4418.740590082979
8 Jan 2022,160793.2548937438,14809.718609509493,17788.461555665635,7814.741235686438,1112.8805495086506,546.51,265.4018136094308,857.7742857142856,76173.70909528047,196.30571428571426,37699.96794601653,3527.784088467166
7 Jan 2022,144061.84919913442,12206.290536689796,15187.174296131618,6569.547424784856,1094.1416307143222,523.96,240.978658270985,887.7528571428571,68693.39294866202,188.34714285714284,35638.29151201741,2831.972191863411
6 Jan 2022,129839.90731777511,10119.32431103968,13047.554412140904,5557.214755718364,1071.6372050701352,501.41,219.70779627588823,917.7314285714285,62225.98404418107,180.38857142857145,33714.917972666284,2284.036820682778
5 Jan 2022,117634.9993896963,8432.74161541355,11272.471716385307,4727.199098217904,1046.2999359336509,478.86000000000007,200.94969637495967,947.71,56590.5684446703,172.43000000000004,31916.38235678766,1849.3865259129623
4 Jan 2022,110030.02852385661,7574.779176426756,10470.992462675218,4206.408009766179,962.0096330669311,453.0028571428572,181.49324921750986,896.8942857142857,53152.821534639785,161.98142857142858,30270.202478273808,1699.4434083618507
3 Jan 2022,102881.28275602471,6775.860933989608,9717.245485226606,3723.2164524945856,882.9240703983265,427.14571428571435,162.69298894623887,846.0785714285714,49915.34923897369,151.53285714285718,28720.456362517103,1558.7800806214186
2 Jan 2022,96151.44869948766,6031.788892711254,9007.245850584388,3275.0894512930477,808.6259669776942,401.2885714285715,144.5021292184228,795.2628571428571,46860.99479918649,141.08428571428573,27258.911459603947,1426.6544356267175
1 Jan 2022,87361.29625905401,5191.345896649766,8106.977777983575,2780.799601533009,718.3255361952699,375.4314285714286,125.22437809688175,744.4471428571429,42758.84466342707,130.6357142857143,25162.85547742807,1266.4086420260821
31 Dec 2021,79140.28290250574,4428.2214286281605,7268.204329560338,2335.414506946853,634.8353015101743,349.5742857142858,106.80615208194443,693.6314285714286,38905.42806361833,120.18714285714289,23179.66922957623,1118.311033440859
30 Dec 2021,71449.94316285414,3738.037699866228,6487.010539523663,1936.1904817607253,557.7451434390437,323.7171428571429,89.19875119530789,642.8157142857143,35283.382398592876,109.73857142857143,21300.474924351685,981.6317955531881
29 Dec 2021,64256.183059222676,3116.9315210286973,5759.965328523654,1580.6909692559082,486.69634798844294,297.86000000000007,72.35921350116296,592,31877.355076102675,99.28999999999999,19517.302029168048,855.7325736540852
28 Dec 2021,57876.59024235752,2794.371939900918,5175.343306711722,1424.2515493308638,431.52242217255986,262.1857142857143,63.287694138237114,586.7957142857142,28461.237253837746,88.84,17854.13451843506,734.6201292589875
27 Dec 2021,51803.07787407477,2487.2192400218523,4618.401160714246,1275.1434152783324,382.9614285714286,226.51142857142855,54.418808682611754,581.5914285714287,25211.20666559561,78.39,16266.411480590818,620.8228174770205
26 Dec 2021,46030.56593487429,2199.3228571428567,4087.554904418847,1132.9309787476132,347.79714285714283,190.83714285714288,45.74368576029343,576.3871428571429,22118.68143012302,67.94000000000001,14749.113305899678,514.2573442105588
25 Dec 2021,40257.33883199106,1990.5271428571427,3549.452153422801,988.3261797008869,312.6328571428571,155.16285714285712,37.075124995987174,571.1828571428572,19005.33449544089,57.49000000000001,13178.885089898658,411.27007424612094
24 Dec 2021,34761.645615938214,1781.7314285714285,3038.421186703042,850.7829406068902,277.4685714285714,119.48857142857142,28.619434108536574,565.9785714285715,16059.867011180992,47.040000000000006,11675.347611897847,316.90028858376206
23 Dec 2021,29538.32621729811,1572.9357142857145,2553.9288338528513,720.1146823422155,242.30428571428567,83.81428571428572,20.379250292379595,560.7742857142858,13281.43866587809,36.589999999999996,10234.340487949217,231.70572555478495
22 Dec 2021,24587.97126107242,1364.14,2095.9482562749354,596.2527163384829,207.13999999999993,48.13999999999999,12.930131958848285,555.57,10673.065382410188,26.139999999999993,8852.042335709166,156.6024383807981
21 Dec 2021,21265.336286311325,1227.4057142857143,1797.3357536021504,513.4574701669954,197.0185714285714,43.24285714285714,12.48962059154768,509.6114285714287,9278.645932851614,23.935714285714287,7524.6854443875045,137.5077789972296
20 Dec 2021,18033.091623904802,1090.6714285714288,1508.1737677334916,432.9708617206438,186.89714285714282,38.34571428571428,11.955272409410219,463.6528571428572,7910.734051873769,21.731428571428573,6249.373805196649,118.58529354226616
19 Dec 2021,14875.964259931132,953.937142857143,1227.2293547307306,354.36917800175576,176.77571428571426,33.44857142857143,11.522931448618108,417.6942857142858,6558.723549643113,19.527142857142856,5023.1052577286455,99.63113123540867
18 Dec 2021,13587.77490490545,817.2028571428573,1119.6867343057786,325.58090009438376,166.6542857142857,28.551428571428573,12.443008366577926,371.7357142857144,6119.137788693008,17.322857142857142,4515.048276387561,94.41105420099876
17 Dec 2021,12356.758896228814,680.4685714285715,1016.9986144305525,298.2604845066213,156.53285714285715,23.654285714285713,13.656573314521953,325.7771428571429,5710.731242695444,15.118571428571428,4025.8055028676354,89.75504984260941
16 Dec 2021,11187.480524325127,543.7342857142858,919.2816368778658,272.5059732770518,146.41142857142856,18.75714285714286,15.342188975010197,279.8185714285715,5338.560795954799,12.914285714285715,3554.350853158327,85.8033617963587
15 Dec 2021,10096.112007292048,407,826.9048887334486,248.53191749823975,142.83707297640112,13.86,17.74797849646597,233.86000000000007,5012.118982376204,10.709999999999999,3099.731524757794,82.80964245349399
14 Dec 2021,8657.645449844766,390.8985714285714,713.9463285366712,234.37537309260182,134.97279159933706,12.165714285714285,16.268199200238204,208.6757142857143,4192.536665597519,9.709999999999999,2665.059327627465,79.03676419093227
13 Dec 2021,7286.075260444704,374.79714285714283,603.9704718903166,217.48717975847399,130.4928571428571,10.471428571428572,14.669683978119096,183.49142857142857,3423.6276023001865,8.71,2244.1327484901317,74.22471688461933
12 Dec 2021,6759.312310777417,358.69571428571425,569.3987156484036,225.96521192990005,130.65602877180504,8.777142857142858,14.681807492587305,158.30714285714288,3102.1790256556883,7.71,2104.8985714285714,78.04294985046077
11 Dec 2021,6245.108414272852,342.5942857142857,534.8767121536458,235.14416227472412,136.23861180277476,7.082857142857143,14.731396243352465,133.12285714285716,2786.3228735656858,6.710000000000001,1966.1014285714289,82.18322966124013
10 Dec 2021,5738.055024177208,326.49285714285713,500.2742480089327,245.04179193986644,142.26078295834196,5.388571428571429,14.801796702840859,107.93857142857144,2476.180661785435,5.71,1827.304285714286,86.66145706750552
9 Dec 2021,5239.228309631618,310.39142857142855,465.57541274956225,255.7177177610287,148.7598636449561,3.6942857142857144,14.894004854194357,82.75428571428571,2172.715213699563,4.71,1688.5071428571428,91.50895406517029
8 Dec 2021,4749.952176412208,294.29,430.75981034412416,267.22512508464894,155.7697239020207,2,15.047909622832256,57.57,1877.1137358549265,3.7100000000000004,1549.7100000000003,96.75587160365593
7 Dec 2021,4647.635928059662,297.4114285714286,444.7462611427528,264.54019227978614,146.2344070020414,2.0414285714285714,16.513648296291525,53.67285714285714,1833.9467021669032,3.5885714285714294,1483.9142857142858,101.02614574331525
6 Dec 2021,4545.51923993679,300.53285714285715,459.1716500589395,261.7815669844201,136.80549023464013,2.0828571428571427,18.107615841970294,49.77571428571429,1790.2159327051206,3.4671428571428575,1418.1185714285716,105.45984125455533
5 Dec 2021,4443.517175661598,303.6542857142857,474.0248167961706,258.9351391118263,127.49246733643602,2.1242857142857146,19.834873513148562,45.878571428571426,1745.8472312664603,3.345714285714286,1352.3228571428572,110.05693335184284
4 Dec 2021,4341.517590525391,306.7757142857143,489.284928609547,255.98385707914662,118.30597177357124,2.165714285714286,21.70003376568478,41.98142857142857,1700.7535377637391,3.224285714285714,1286.527142857143,114.81497581941653
3 Dec 2021,4239.373303917413,309.8971428571428,504.91819425009004,252.90701188384276,109.25794765018476,2.207142857142857,23.706960240371373,38.08428571428571,1654.8321276128331,3.1028571428571428,1220.7314285714288,119.72820513723342
2 Dec 2021,4136.89182264366,313.01857142857136,520.8734750132236,249.6793165317391,100.36185078059002,2.248571428571428,25.858348497452297,34.18714285714285,1607.9610685323603,2.9814285714285718,1154.9357142857145,124.78633471686629
