"Result","2.5%","50%","97.5%","date","day"
"ON","67588.800","115268.5","181481.425","2022-01-18"," 50"
"ON","67544.875","115253.5","181714.425","2022-01-19"," 51"
"ON","67545.900","115191.5","181483.450","2022-01-20"," 52"
"ON","67487.950","115024.0","181400.175","2022-01-21"," 53"
"ON","66708.900","114672.0","180837.150","2022-01-22"," 54"
"ON","66845.650","113839.5","179796.175","2022-01-23"," 55"
"ON","66268.925","113295.0","178933.050","2022-01-24"," 56"
"ON","66197.950","112620.0","177157.225","2022-01-25"," 57"
"ON","65504.900","111726.5","175535.275","2022-01-26"," 58"
"ON","64735.000","110589.0","174381.025","2022-01-27"," 59"
"ON","64220.925","109489.0","172401.100","2022-01-28"," 60"
"ON","63444.975","108217.5","170548.200","2022-01-29"," 61"
"ON","62417.900","106951.0","168523.000","2022-01-30"," 62"
"ON","61537.850","105390.0","166291.200","2022-01-31"," 63"
"ON","60798.000","103870.0","163918.125","2022-02-01"," 64"
"ON","59802.925","102296.5","160734.000","2022-02-02"," 65"
"ON","58768.925","100664.5","158461.325","2022-02-03"," 66"
"ON","57771.950"," 98908.5","156012.350","2022-02-04"," 67"
"ON","56912.975"," 97233.0","153262.025","2022-02-05"," 68"
"ON","55865.975"," 95284.5","150033.625","2022-02-06"," 69"
"ON","55041.000"," 93579.0","147903.175","2022-02-07"," 70"
"ON","53900.975"," 91692.5","144606.025","2022-02-08"," 71"
"ON","52867.800"," 89678.0","141757.050","2022-02-09"," 72"
"ON","51560.975"," 87916.5","138522.200","2022-02-10"," 73"
"ON","50595.975"," 86122.0","135225.050","2022-02-11"," 74"
"ON","49425.950"," 84267.0","132503.175","2022-02-12"," 75"
"ON","48219.975"," 82299.5","129556.000","2022-02-13"," 76"
"ON","47014.975"," 80516.5","126709.175","2022-02-14"," 77"
"ON","45887.000"," 78536.0","123632.075","2022-02-15"," 78"
"ON","45141.850"," 76792.0","120954.275","2022-02-16"," 79"
"ON","43961.950"," 74861.5","117790.200","2022-02-17"," 80"
"ON","42907.975"," 73046.0","115065.075","2022-02-18"," 81"
"ON","41631.750"," 71206.0","112118.050","2022-02-19"," 82"
"ON","40870.975"," 69594.0","109533.025","2022-02-20"," 83"
"ON","39699.000"," 67768.0","106978.000","2022-02-21"," 84"
"ON","38765.975"," 66015.5","104326.050","2022-02-22"," 85"
"ON","37812.975"," 64432.0","101274.050","2022-02-23"," 86"
"ON","36765.950"," 62777.5"," 98884.025","2022-02-24"," 87"
"ON","35745.975"," 61185.5"," 96264.050","2022-02-25"," 88"
"ON","34882.000"," 59590.5"," 93605.100","2022-02-26"," 89"
"ON","34072.000"," 58104.0"," 91572.025","2022-02-27"," 90"
"ON","33112.950"," 56493.0"," 89072.175","2022-02-28"," 91"
"ON","32256.000"," 55171.0"," 86703.025","2022-03-01"," 92"
"ON","31637.000"," 53919.5"," 84915.050","2022-03-02"," 93"
"ON","31113.900"," 53332.0"," 83907.000","2022-03-03"," 94"
"ON","31322.000"," 53602.0"," 84171.225","2022-03-04"," 95"
"ON","32287.000"," 55152.0"," 86895.175","2022-03-05"," 96"
"ON","33489.975"," 57127.5"," 90092.025","2022-03-06"," 97"
"ON","34584.975"," 58932.5"," 92578.050","2022-03-07"," 98"
"ON","35615.925"," 60401.0"," 95334.050","2022-03-08"," 99"
"ON","35924.000"," 61567.5"," 97418.150","2022-03-09","100"
"ON","36892.900"," 62625.5"," 98752.050","2022-03-10","101"
"ON","37364.000"," 63402.0"," 99718.000","2022-03-11","102"
"ON","37698.000"," 64342.5","101337.025","2022-03-12","103"
"ON","37867.975"," 65019.5","102430.025","2022-03-13","104"
"ON","38572.925"," 65765.0","103589.075","2022-03-14","105"
"ON","38913.975"," 66344.0","104376.075","2022-03-15","106"
"ON","39289.000"," 67001.5","105500.125","2022-03-16","107"
"ON","39542.000"," 67620.5","106686.050","2022-03-17","108"
"ON","39870.775"," 68161.5","107601.075","2022-03-18","109"
"ON","40256.975"," 68756.0","108426.050","2022-03-19","110"
"ON","40535.975"," 69261.5","109429.150","2022-03-20","111"
"ON","40828.975"," 69756.0","109719.025","2022-03-21","112"
"ON","41078.950"," 70218.0","110468.025","2022-03-22","113"
"ON","41061.975"," 70618.0","111760.000","2022-03-23","114"
"ON","41462.950"," 71114.0","112034.150","2022-03-24","115"
"ON","41693.800"," 71361.0","112385.150","2022-03-25","116"
"ON","42030.975"," 71693.5","112872.025","2022-03-26","117"
"ON","42243.900"," 71955.5","112947.075","2022-03-27","118"
"ON","42367.000"," 72354.0","113913.325","2022-03-28","119"
"ON","42530.975"," 72658.0","114385.000","2022-03-29","120"
"ON","42785.975"," 72868.0","114639.025","2022-03-30","121"
"ON","42613.000"," 73018.0","114666.000","2022-03-31","122"
"ON","42744.975"," 73186.0","115371.300","2022-04-01","123"
"ON","42695.950"," 73253.0","115318.125","2022-04-02","124"
"ON","43008.950"," 73441.5","115635.175","2022-04-03","125"
"ON","42970.000"," 73397.5","116033.050","2022-04-04","126"
"ON","43132.975"," 73499.0","116099.025","2022-04-05","127"
"ON","43102.875"," 73488.0","115929.050","2022-04-06","128"
"ON","43083.925"," 73565.0","115861.025","2022-04-07","129"
"ON","43185.000"," 73420.0","115453.075","2022-04-08","130"
"ON","43069.975"," 73365.5","115671.000","2022-04-09","131"
"ON","42692.900"," 73268.0","115574.100","2022-04-10","132"
"ON","42791.975"," 73033.5","115271.100","2022-04-11","133"
"ON","42779.775"," 72976.5","114857.125","2022-04-12","134"
"ON","42794.975"," 72895.0","114570.050","2022-04-13","135"
"ON","42484.000"," 72639.0","114252.100","2022-04-14","136"
"ON","42369.975"," 72279.0","113968.000","2022-04-15","137"
"ON","42377.925"," 72191.0","113356.025","2022-04-16","138"
"ON","42226.975"," 71840.5","113228.000","2022-04-17","139"
"ON","41900.900"," 71548.0","112581.125","2022-04-18","140"
"ON","42005.850"," 71296.0","112508.225","2022-04-19","141"
"ON","41562.975"," 70990.5","112073.025","2022-04-20","142"
"ON","41423.000"," 70726.0","111517.050","2022-04-21","143"
"ON","41073.950"," 70245.0","110696.075","2022-04-22","144"
"ON","40773.950"," 69942.5","110245.075","2022-04-23","145"
"ON","40607.000"," 69621.0","109675.025","2022-04-24","146"
"ON","40584.000"," 69248.0","108884.200","2022-04-25","147"
"ON","40295.975"," 68862.0","108098.000","2022-04-26","148"
"ON","40113.000"," 68379.0","107702.125","2022-04-27","149"
"ON","39753.975"," 68120.5","107105.025","2022-04-28","150"
"ON","39585.950"," 67593.0","106238.025","2022-04-29","151"
"ON","39444.900"," 66987.0","105542.000","2022-04-30","152"
"ON","39031.975"," 66617.0","104744.000","2022-05-01","153"
"ON","38830.975"," 66190.0","104579.100","2022-05-02","154"
"ON","38532.000"," 65764.5","103306.000","2022-05-03","155"
"ON","38259.000"," 65343.0","102819.175","2022-05-04","156"
"ON","37751.950"," 64698.0","101965.125","2022-05-05","157"
"ON","37631.925"," 64291.0","101222.150","2022-05-06","158"
"ON","37420.000"," 63906.0","100825.000","2022-05-07","159"
"ON","37130.950"," 63425.5"," 99762.175","2022-05-08","160"
"ON","36868.000"," 63033.5"," 99420.000","2022-05-09","161"
"ON","36437.950"," 62364.0"," 98449.175","2022-05-10","162"
"ON","36498.925"," 61979.0"," 97702.025","2022-05-11","163"
"ON","36042.000"," 61448.5"," 96958.000","2022-05-12","164"
"ON","35805.900"," 60972.5"," 95861.050","2022-05-13","165"
"ON","35549.000"," 60515.0"," 95149.150","2022-05-14","166"
"ON","35289.975"," 60083.5"," 94633.050","2022-05-15","167"
"ON","34926.950"," 59626.0"," 93726.050","2022-05-16","168"
"ON","34689.975"," 59114.0"," 93065.325","2022-05-17","169"
"ON","34403.975"," 58600.0"," 92436.175","2022-05-18","170"
"ON","34125.975"," 58316.5"," 91680.025","2022-05-19","171"
"ON","33742.975"," 57732.0"," 90966.050","2022-05-20","172"
"ON","33540.000"," 57261.0"," 90494.000","2022-05-21","173"
"ON","33433.000"," 56912.5"," 89661.075","2022-05-22","174"
"ON","32945.975"," 56420.5"," 88846.100","2022-05-23","175"
"ON","32764.000"," 56090.5"," 88167.000","2022-05-24","176"
"ON","32595.000"," 55561.5"," 87446.025","2022-05-25","177"
"ON","32330.975"," 55101.0"," 86836.025","2022-05-26","178"
"ON","32000.950"," 54694.0"," 86126.000","2022-05-27","179"
"ON","31870.000"," 54258.0"," 85321.025","2022-05-28","180"
"ON","31709.975"," 53992.0"," 84739.025","2022-05-29","181"
"ON","31242.000"," 53490.5"," 84671.025","2022-05-30","182"
"ON","31271.950"," 53185.5"," 83431.100","2022-05-31","183"
"ON","30905.975"," 52742.5"," 82819.050","2022-06-01","184"
"ON","30688.000"," 52428.0"," 82398.000","2022-06-02","185"
"ON","30332.925"," 51991.0"," 81766.075","2022-06-03","186"
"ON","30339.600"," 51629.5"," 81540.050","2022-06-04","187"
"ON","30132.975"," 51302.0"," 80687.000","2022-06-05","188"
"ON","29833.975"," 50872.0"," 79978.050","2022-06-06","189"
"ON","29593.925"," 50560.5"," 79855.025","2022-06-07","190"
"ON","29455.975"," 50311.0"," 79173.250","2022-06-08","191"
"ON","29169.950"," 49907.0"," 78940.025","2022-06-09","192"
"ON","29052.975"," 49558.0"," 77925.000","2022-06-10","193"
"ON","28976.000"," 49285.0"," 77897.050","2022-06-11","194"
"ON","28711.000"," 48923.0"," 77281.100","2022-06-12","195"
"ON","28565.900"," 48766.0"," 76726.100","2022-06-13","196"
"ON","28402.975"," 48385.5"," 76146.025","2022-06-14","197"
"ON","28229.875"," 48057.0"," 75910.100","2022-06-15","198"
"ON","28023.000"," 47857.5"," 75270.050","2022-06-16","199"
"ON","27974.950"," 47584.0"," 74849.000","2022-06-17","200"
"ON","27717.000"," 47369.5"," 74647.025","2022-06-18","201"
"ON","27469.950"," 47019.0"," 74016.175","2022-06-19","202"
"ON","27370.975"," 46782.0"," 73771.100","2022-06-20","203"
"ON","27220.000"," 46575.5"," 73390.000","2022-06-21","204"
"ON","27251.000"," 46438.0"," 73056.025","2022-06-22","205"
"ON","27100.000"," 46162.5"," 72885.000","2022-06-23","206"
"ON","26869.900"," 46035.0"," 72649.050","2022-06-24","207"
"ON","26784.000"," 45752.0"," 72189.075","2022-06-25","208"
"ON","26789.950"," 45601.0"," 71739.350","2022-06-26","209"
"ON","26687.900"," 45413.5"," 71675.125","2022-06-27","210"
"ON","26494.000"," 45167.5"," 71083.025","2022-06-28","211"
"ON","26385.975"," 45024.0"," 70940.000","2022-06-29","212"
"ON","26243.000"," 44853.0"," 70670.025","2022-06-30","213"
"ON","26049.000"," 44694.0"," 70255.300","2022-07-01","214"
"ON","26139.975"," 44520.0"," 70139.025","2022-07-02","215"
"ON","26010.000"," 44375.0"," 69824.000","2022-07-03","216"
"ON","25969.975"," 44225.0"," 69606.150","2022-07-04","217"
"ON","25883.000"," 43968.0"," 69339.100","2022-07-05","218"
"ON","25744.000"," 43961.0"," 69146.025","2022-07-06","219"
"ON","25676.950"," 43883.0"," 69028.000","2022-07-07","220"
"ON","25648.975"," 43705.0"," 68989.175","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"QC"," 1349.00","  2514.0","  4231.000","2021-11-30","  1"
"QC"," 1456.00","  2725.0","  4596.000","2021-12-01","  2"
"QC"," 1529.00","  2869.0","  4815.000","2021-12-02","  3"
"QC"," 1600.00","  2976.0","  5000.000","2021-12-03","  4"
"QC"," 1650.00","  3080.0","  5169.000","2021-12-04","  5"
"QC"," 1709.00","  3180.0","  5340.000","2021-12-05","  6"
"QC"," 1762.00","  3306.0","  5533.000","2021-12-06","  7"
"QC"," 1836.00","  3437.0","  5796.000","2021-12-07","  8"
"QC"," 1931.00","  3608.0","  6041.000","2021-12-08","  9"
"QC"," 2038.00","  3822.0","  6395.025","2021-12-09"," 10"
"QC"," 2164.00","  4061.0","  6828.000","2021-12-10"," 11"
"QC"," 2362.00","  4373.0","  7330.000","2021-12-11"," 12"
"QC"," 2552.00","  4755.0","  7956.000","2021-12-12"," 13"
"QC"," 2801.00","  5224.0","  8798.025","2021-12-13"," 14"
"QC"," 3106.00","  5811.0","  9760.000","2021-12-14"," 15"
"QC"," 3495.00","  6534.0"," 10982.025","2021-12-15"," 16"
"QC"," 3975.00","  7433.0"," 12462.025","2021-12-16"," 17"
"QC"," 4587.00","  8521.0"," 14331.000","2021-12-17"," 18"
"QC"," 5292.00","  9867.0"," 16553.025","2021-12-18"," 19"
"QC"," 6182.00"," 11503.0"," 19289.000","2021-12-19"," 20"
"QC"," 7274.00"," 13565.5"," 22790.000","2021-12-20"," 21"
"QC"," 8598.00"," 16088.0"," 26924.050","2021-12-21"," 22"
"QC","10262.00"," 19111.0"," 32010.100","2021-12-22"," 23"
"QC","12176.98"," 22826.0"," 38147.000","2021-12-23"," 24"
"QC","14613.98"," 27302.0"," 45653.100","2021-12-24"," 25"
"QC","17562.93"," 32832.5"," 55118.000","2021-12-25"," 26"
"QC","21054.98"," 39257.0"," 65909.100","2021-12-26"," 27"
"QC","25209.90"," 47013.0"," 78627.000","2021-12-27"," 28"
"QC","29882.95"," 55807.5"," 93456.025","2021-12-28"," 29"
"QC","34973.95"," 64958.0","109208.100","2021-12-29"," 30"
"QC","38787.97"," 72426.0","121137.000","2021-12-30"," 31"
"QC","40938.98"," 76301.5","128066.025","2021-12-31"," 32"
"QC","41643.97"," 77670.0","130184.000","2022-01-01"," 33"
"QC","41986.00"," 78582.5","132557.150","2022-01-02"," 34"
"QC","42853.95"," 80053.0","134054.000","2022-01-03"," 35"
"QC","44073.95"," 82198.5","137954.325","2022-01-04"," 36"
"QC","45401.97"," 84686.0","141596.000","2022-01-05"," 37"
"QC","46745.00"," 87124.5","145680.050","2022-01-06"," 38"
"QC","47848.95"," 89664.0","151199.250","2022-01-07"," 39"
"QC","49269.95"," 92073.0","154378.325","2022-01-08"," 40"
"QC","50792.88"," 94430.0","158829.150","2022-01-09"," 41"
"QC","51608.95"," 96829.0","162677.400","2022-01-10"," 42"
"QC","53254.95"," 98862.5","165747.200","2022-01-11"," 43"
"QC","53952.93","100734.0","169189.000","2022-01-12"," 44"
"QC","54820.88","102207.5","171286.225","2022-01-13"," 45"
"QC","55626.98","103558.0","173906.225","2022-01-14"," 46"
"QC","56319.93","104583.0","174538.350","2022-01-15"," 47"
"QC","56711.93","105606.0","176596.000","2022-01-16"," 48"
"QC","56893.90","105842.0","177100.100","2022-01-17"," 49"
"QC","56856.95","106244.5","177918.150","2022-01-18"," 50"
"QC","56749.00","105999.5","177171.300","2022-01-19"," 51"
"QC","56466.80","105839.5","177023.225","2022-01-20"," 52"
"QC","56515.93","105407.5","176571.000","2022-01-21"," 53"
"QC","55796.97","104355.5","174993.375","2022-01-22"," 54"
"QC","55576.93","103431.5","173134.125","2022-01-23"," 55"
"QC","54827.00","102328.0","172023.400","2022-01-24"," 56"
"QC","53884.93","100969.0","169638.050","2022-01-25"," 57"
"QC","53135.88"," 99396.0","166814.100","2022-01-26"," 58"
"QC","52239.88"," 97473.0","164177.100","2022-01-27"," 59"
"QC","51366.00"," 95570.5","159620.275","2022-01-28"," 60"
"QC","50472.97"," 93861.0","157393.350","2022-01-29"," 61"
"QC","48956.00"," 91583.5","153256.325","2022-01-30"," 62"
"QC","48089.97"," 89498.0","150007.325","2022-01-31"," 63"
"QC","46771.00"," 87309.0","146418.075","2022-02-01"," 64"
"QC","45347.93"," 84909.0","142448.125","2022-02-02"," 65"
"QC","44336.95"," 82779.0","138923.100","2022-02-03"," 66"
"QC","43270.98"," 80488.0","135163.000","2022-02-04"," 67"
"QC","41958.75"," 78088.0","131102.075","2022-02-05"," 68"
"QC","40727.97"," 75925.5","126948.275","2022-02-06"," 69"
"QC","39461.93"," 73422.5","122935.025","2022-02-07"," 70"
"QC","38123.97"," 71225.5","119493.650","2022-02-08"," 71"
"QC","36690.90"," 68906.0","115870.025","2022-02-09"," 72"
"QC","35708.00"," 66629.0","112194.150","2022-02-10"," 73"
"QC","34590.93"," 64531.5","108666.050","2022-02-11"," 74"
"QC","33861.98"," 62513.5","105440.325","2022-02-12"," 75"
"QC","32198.93"," 60272.0","101122.025","2022-02-13"," 76"
"QC","31264.00"," 58254.0"," 97705.225","2022-02-14"," 77"
"QC","30199.97"," 56376.0"," 94779.075","2022-02-15"," 78"
"QC","29222.98"," 54344.5"," 90961.075","2022-02-16"," 79"
"QC","27995.00"," 52453.5"," 88151.025","2022-02-17"," 80"
"QC","27181.00"," 50668.0"," 84956.075","2022-02-18"," 81"
"QC","26154.98"," 48979.0"," 82178.025","2022-02-19"," 82"
"QC","25488.97"," 47255.5"," 78831.075","2022-02-20"," 83"
"QC","24469.97"," 45666.0"," 76810.075","2022-02-21"," 84"
"QC","23567.00"," 44114.5"," 73850.050","2022-02-22"," 85"
"QC","22750.98"," 42536.5"," 71505.025","2022-02-23"," 86"
"QC","21928.88"," 41105.5"," 68734.025","2022-02-24"," 87"
"QC","21386.98"," 39669.5"," 66584.050","2022-02-25"," 88"
"QC","20549.00"," 38449.0"," 64355.275","2022-02-26"," 89"
"QC","19822.98"," 37073.0"," 62393.075","2022-02-27"," 90"
"QC","19148.95"," 35860.0"," 60037.050","2022-02-28"," 91"
"QC","18512.97"," 34605.5"," 58134.000","2022-03-01"," 92"
"QC","17971.90"," 33518.5"," 56288.000","2022-03-02"," 93"
"QC","17367.95"," 32407.0"," 54323.050","2022-03-03"," 94"
"QC","16841.93"," 31363.0"," 52694.100","2022-03-04"," 95"
"QC","16293.00"," 30336.0"," 50898.025","2022-03-05"," 96"
"QC","15694.93"," 29368.5"," 49211.025","2022-03-06"," 97"
"QC","15269.98"," 28432.0"," 47589.200","2022-03-07"," 98"
"QC","14749.95"," 27620.0"," 46348.050","2022-03-08"," 99"
"QC","14394.98"," 26836.0"," 44950.075","2022-03-09","100"
"QC","14126.98"," 26385.0"," 44356.000","2022-03-10","101"
"QC","14195.98"," 26421.0"," 44308.025","2022-03-11","102"
"QC","14469.98"," 27054.0"," 45388.050","2022-03-12","103"
"QC","14964.00"," 27900.0"," 46819.200","2022-03-13","104"
"QC","15320.00"," 28709.0"," 48248.125","2022-03-14","105"
"QC","15746.98"," 29319.5"," 49204.050","2022-03-15","106"
"QC","16005.98"," 29797.0"," 50069.050","2022-03-16","107"
"QC","16168.95"," 30116.0"," 50605.025","2022-03-17","108"
"QC","16261.00"," 30524.0"," 51253.225","2022-03-18","109"
"QC","16567.95"," 30901.5"," 51559.075","2022-03-19","110"
"QC","16625.95"," 31198.5"," 52164.025","2022-03-20","111"
"QC","16799.00"," 31362.0"," 52487.075","2022-03-21","112"
"QC","16990.98"," 31667.5"," 53199.075","2022-03-22","113"
"QC","17195.00"," 31882.0"," 53730.025","2022-03-23","114"
"QC","17273.97"," 32245.0"," 54062.000","2022-03-24","115"
"QC","17363.97"," 32545.5"," 54649.000","2022-03-25","116"
"QC","17584.00"," 32877.0"," 55169.050","2022-03-26","117"
"QC","17802.98"," 33064.0"," 55508.150","2022-03-27","118"
"QC","17963.93"," 33460.5"," 55922.075","2022-03-28","119"
"QC","18101.97"," 33682.5"," 56643.025","2022-03-29","120"
"QC","18190.98"," 34001.5"," 56833.075","2022-03-30","121"
"QC","18433.00"," 34279.0"," 57524.075","2022-03-31","122"
"QC","18443.00"," 34503.5"," 57933.025","2022-04-01","123"
"QC","18660.00"," 34798.0"," 58387.050","2022-04-02","124"
"QC","18797.97"," 35013.0"," 58788.000","2022-04-03","125"
"QC","18957.93"," 35213.0"," 59249.075","2022-04-04","126"
"QC","19140.97"," 35578.5"," 59559.100","2022-04-05","127"
"QC","19290.00"," 35852.0"," 60041.050","2022-04-06","128"
"QC","19381.97"," 36094.5"," 60582.025","2022-04-07","129"
"QC","19464.95"," 36345.0"," 60979.025","2022-04-08","130"
"QC","19540.97"," 36640.0"," 61304.125","2022-04-09","131"
"QC","19739.97"," 36829.0"," 61882.075","2022-04-10","132"
"QC","19884.00"," 37073.0"," 62110.050","2022-04-11","133"
"QC","19969.95"," 37271.0"," 62454.025","2022-04-12","134"
"QC","20138.98"," 37443.0"," 63008.050","2022-04-13","135"
"QC","20223.00"," 37725.0"," 63292.025","2022-04-14","136"
"QC","20483.97"," 37996.0"," 63725.000","2022-04-15","137"
"QC","20500.88"," 38220.0"," 64043.025","2022-04-16","138"
"QC","20607.00"," 38365.0"," 64420.075","2022-04-17","139"
"QC","20628.90"," 38552.0"," 64696.000","2022-04-18","140"
"QC","20833.93"," 38804.0"," 64905.200","2022-04-19","141"
"QC","20857.97"," 38906.0"," 65307.075","2022-04-20","142"
"QC","21034.70"," 39109.0"," 65584.550","2022-04-21","143"
"QC","21128.97"," 39246.5"," 65812.225","2022-04-22","144"
"QC","21162.98"," 39443.0"," 66028.050","2022-04-23","145"
"QC","21211.97"," 39598.0"," 66487.125","2022-04-24","146"
"QC","21251.93"," 39793.0"," 66503.000","2022-04-25","147"
"QC","21372.97"," 39875.0"," 66879.025","2022-04-26","148"
"QC","21474.95"," 39969.0"," 67109.050","2022-04-27","149"
"QC","21481.00"," 40064.0"," 67358.000","2022-04-28","150"
"QC","21615.97"," 40254.0"," 67584.050","2022-04-29","151"
"QC","21675.97"," 40377.0"," 68002.025","2022-04-30","152"
"QC","21730.93"," 40432.0"," 67617.400","2022-05-01","153"
"QC","21800.00"," 40573.0"," 67958.200","2022-05-02","154"
"QC","21740.97"," 40547.0"," 68027.025","2022-05-03","155"
"QC","21890.98"," 40670.5"," 68157.100","2022-05-04","156"
"QC","21750.98"," 40676.0"," 68175.000","2022-05-05","157"
"QC","21785.97"," 40759.5"," 68480.025","2022-05-06","158"
"QC","21938.98"," 40817.0"," 68562.100","2022-05-07","159"
"QC","21941.00"," 40880.0"," 68495.050","2022-05-08","160"
"QC","21955.97"," 41000.5"," 68791.025","2022-05-09","161"
"QC","21961.95"," 40924.0"," 68718.025","2022-05-10","162"
"QC","21971.97"," 41026.5"," 68346.025","2022-05-11","163"
"QC","21790.88"," 40897.0"," 68747.050","2022-05-12","164"
"QC","22057.00"," 40937.0"," 68535.100","2022-05-13","165"
"QC","21919.95"," 40878.0"," 68365.050","2022-05-14","166"
"QC","21834.98"," 40893.0"," 68549.025","2022-05-15","167"
"QC","21910.98"," 40952.5"," 68826.050","2022-05-16","168"
"QC","21890.90"," 40751.0"," 68496.150","2022-05-17","169"
"QC","21787.97"," 40736.0"," 68525.025","2022-05-18","170"
"QC","21722.00"," 40809.0"," 68492.025","2022-05-19","171"
"QC","21881.90"," 40782.0"," 68098.075","2022-05-20","172"
"QC","21927.97"," 40696.0"," 68261.050","2022-05-21","173"
"QC","21672.90"," 40654.5"," 68029.050","2022-05-22","174"
"QC","21835.97"," 40642.0"," 67806.000","2022-05-23","175"
"QC","21698.95"," 40480.0"," 67801.200","2022-05-24","176"
"QC","21790.90"," 40399.0"," 67678.075","2022-05-25","177"
"QC","21615.00"," 40385.5"," 67646.100","2022-05-26","178"
"QC","21574.98"," 40236.0"," 67478.050","2022-05-27","179"
"QC","21507.97"," 40131.0"," 67339.075","2022-05-28","180"
"QC","21486.00"," 40088.0"," 67287.050","2022-05-29","181"
"QC","21480.00"," 39957.0"," 66962.075","2022-05-30","182"
"QC","21382.00"," 39905.0"," 66744.025","2022-05-31","183"
"QC","21304.97"," 39692.0"," 66590.050","2022-06-01","184"
"QC","21223.95"," 39699.5"," 66503.000","2022-06-02","185"
"QC","21260.00"," 39564.5"," 66182.025","2022-06-03","186"
"QC","21218.00"," 39398.0"," 66162.025","2022-06-04","187"
"QC","21045.00"," 39282.0"," 66016.025","2022-06-05","188"
"QC","20997.00"," 39250.0"," 65482.025","2022-06-06","189"
"QC","20920.00"," 39138.5"," 65868.100","2022-06-07","190"
"QC","20842.95"," 38952.0"," 65386.100","2022-06-08","191"
"QC","20774.98"," 38852.0"," 65283.125","2022-06-09","192"
"QC","20808.92"," 38673.0"," 65036.025","2022-06-10","193"
"QC","20706.88"," 38636.5"," 64723.050","2022-06-11","194"
"QC","20555.97"," 38450.5"," 64491.075","2022-06-12","195"
"QC","20528.83"," 38308.0"," 64360.025","2022-06-13","196"
"QC","20416.95"," 38211.5"," 64055.000","2022-06-14","197"
"QC","20444.88"," 38058.5"," 64127.025","2022-06-15","198"
"QC","20404.95"," 37934.0"," 63607.075","2022-06-16","199"
"QC","20167.00"," 37808.5"," 63417.075","2022-06-17","200"
"QC","20206.00"," 37737.0"," 63264.175","2022-06-18","201"
"QC","20168.97"," 37587.5"," 62997.100","2022-06-19","202"
"QC","20066.98"," 37476.0"," 62750.150","2022-06-20","203"
"QC","19919.00"," 37302.5"," 62473.075","2022-06-21","204"
"QC","19962.00"," 37197.0"," 62440.025","2022-06-22","205"
"QC","19922.98"," 37013.0"," 62337.000","2022-06-23","206"
"QC","19739.97"," 36952.0"," 62010.100","2022-06-24","207"
"QC","19718.00"," 36751.0"," 61730.225","2022-06-25","208"
"QC","19680.97"," 36657.0"," 61610.025","2022-06-26","209"
"QC","19686.88"," 36537.0"," 61542.125","2022-06-27","210"
"QC","19595.93"," 36446.0"," 61081.000","2022-06-28","211"
"QC","19465.90"," 36369.0"," 60820.175","2022-06-29","212"
"QC","19373.97"," 36169.5"," 60643.000","2022-06-30","213"
"QC","19430.98"," 36094.0"," 60575.125","2022-07-01","214"
"QC","19262.95"," 35954.0"," 60411.225","2022-07-02","215"
"QC","19258.90"," 35842.0"," 60125.000","2022-07-03","216"
"QC","19154.98"," 35760.0"," 60099.000","2022-07-04","217"
"QC","19096.97"," 35583.0"," 59661.000","2022-07-05","218"
"QC","19118.00"," 35587.5"," 59684.150","2022-07-06","219"
"QC","18920.97"," 35399.0"," 59384.050","2022-07-07","220"
"QC","18803.95"," 35328.0"," 59114.000","2022-07-08","221"
"","","","","",""
